Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	0be4885c-271b-4523-9b58-735fed2be17f
Plate Name	ATM_ATR100324
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Plane	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Intensity Nucleus Alexa 488 Mean	full nuclei -  Area [µm²]	full nuclei -  Roundness	full nuclei -  Width [µm]	full nuclei -  Length [µm]	full nuclei -  Ratio Width to Length	full nuclei - Number of Spots H2AX- per Cell 	
4	2	1	0	63	22	332	934	[301,907,378,961]	-705.52	-440.7					23	1048	0.0228705	28	0.00879673	5210.3	282.313	0.931012	15.2556	23.0552	0.661698	28	
4	2	1	0	63	23	241	697	[216,668,280,737]	-733.22	-371.04					24	901	0.0510788	48	0.0198265	4310.63	214.728	0.584893	11.317	22.7941	0.496488	48	
4	2	1	0	85	1	218	411	[185,393,254,435]	-741.45	-931.22					1	780	0.0389023	23	0.0126166	5131.14	161.689	0.696907	9.01353	21.8565	0.412396	23	
4	2	1	0	85	2	759	488	[726,465,797,510]	-580.07	-952.92					2	849	0.0274178	14	0.00624164	4894.34	198.941	0.829381	11.317	22.3203	0.507027	14	
4	2	1	0	85	3	835	664	[796,644,859,685]	-559.74	-1005.67					3	926	0.0308535	17	0.00832517	5061.71	181.113	0.862697	11.4417	19.2869	0.593238	17	
4	2	1	0	85	4	259	48	[221,9,296,97]	-729.23	-823.22					4	1459	0.0168565	22	0.00429688	3979.19	454.113	0.935428	20.7789	27.1551	0.765192	22	
4	2	1	0	85	5	381	73	[356,49,426,102]	-690.05	-830.37					5	437	0.00950066	7	0.00256692	3367.67	241.869	0.883266	13.7512	21.2599	0.646813	7	
4	2	1	0	85	6	720	178	[691,149,770,209]	-589.29	-860.91					6	694	0.0132477	8	0.0024024	4071.42	295.351	0.769838	13.8156	24.9455	0.55383	8	
4	2	1	0	85	7	709	233	[684,197,754,259]	-592.69	-875.92					7	941	0.0357062	8	0.0028021	5094.8	253.221	0.825378	13.7512	23.6459	0.581548	8	
4	2	1	0	85	8	433	255	[409,232,456,288]	-677.44	-885.15					8	996	0.0387095	12	0.00576923	3387.61	184.484	0.909885	13.1848	16.7731	0.78607	12	
4	2	1	0	85	9	45	428	[20,404,68,465]	-793.27	-937.39					9	566	0.0672043	16	0.00675676	5064.75	210.027	0.939661	13.5955	18.6391	0.729411	16	
4	2	1	0	85	10	235	660	[211,636,262,685]	-736.29	-1004.68					10	670	0.0179411	19	0.00943865	3358.68	178.541	0.94011	13.0768	16.6883	0.78359	19	
4	2	1	0	26	1	92	51	[62,31,112,75]	-1102.83	790.59					1	341	0.0134509	6	0.00346021	2088.04	153.795	0.889295	10.4193	15.7364	0.662114	6	
4	2	1	0	26	2	853	207	[826,180,887,248]	-873.96	743.13					2	1043	0.0385281	33	0.0128856	3315.39	227.145	0.740438	10.7873	22.4233	0.481076	33	
4	2	1	0	26	3	836	775	[815,751,873,813]	-878.26	573.5					3	1091	0.0351544	27	0.0113445	7353.43	211.092	0.816226	11.1909	21.0756	0.530989	27	
4	2	1	0	26	4	954	46	[928,21,983,71]	-844.68	792.56					4	545	0.0109571	9	0.00418799	8038.23	190.603	0.998342	13.5825	17.1858	0.790332	9	
4	2	1	0	26	5	722	65	[700,42,747,89]	-913.79	786.7					5	212	0.0416614	7	0.00411765	3690.1	150.78	0.93715	12.2792	14.5686	0.842855	7	
4	2	1	0	26	6	334	73	[304,48,371,98]	-1028.96	784.78					6	964	0.0227622	22	0.00807636	3560.95	241.602	0.933841	14.208	20.0622	0.708197	22	
4	2	1	0	26	7	984	108	[953,82,1008,131]	-837.09	774.91					7	521	0.0156542	8	0.004111	11674.6	172.599	0.943247	10.9829	18.4213	0.596207	8	
4	2	1	0	26	8	664	122	[632,85,696,160]	-931.67	769.89					8	733	0.00976078	15	0.00406724	5188.88	327.103	0.977816	18.4742	22.3857	0.825265	15	
4	2	1	0	26	9	627	167	[604,140,654,209]	-941.92	754.54					9	1220	0.0306303	30	0.0123508	4819.53	215.438	0.909308	11.7477	22.1127	0.531265	30	
4	2	1	0	26	10	310	176	[284,151,336,203]	-1036.82	753.97					10	1043	0.0424768	46	0.0217084	3656.3	187.943	0.968176	13.5039	16.8943	0.799316	46	
4	2	1	0	26	11	116	299	[79,269,156,330]	-1094.79	717.57					11	1510	0.0283158	46	0.0123357	5566.72	330.74	0.935954	17.3143	23.842	0.726212	46	
4	2	1	0	26	12	597	467	[573,441,623,498]	-951.33	666.51					12	1019	0.0380717	29	0.0129464	3831.7	198.675	0.929439	13.4776	18.1448	0.742781	29	
4	2	1	0	26	13	571	548	[540,518,617,580]	-957.27	642.97					13	1588	0.0381725	42	0.012	5032.61	310.429	0.89292	15.7364	23.6046	0.666667	42	
4	2	1	0	26	14	488	628	[456,585,519,679]	-984.02	617.65					14	1524	0.0657835	64	0.0174339	1966.11	325.596	0.791276	13.9051	30.0853	0.462191	64	
4	2	1	0	26	15	186	676	[157,652,217,702]	-1073.4	605.26					15	968	0.0242382	18	0.0076956	6571.14	207.455	0.883844	13.1848	18.1154	0.727825	18	
4	2	1	0	26	16	193	723	[166,695,216,745]	-1072.35	592.26					16	878	0.032785	15	0.00833333	9127.92	159.649	0.901751	11.3795	16.9781	0.670247	15	
4	2	1	0	26	17	931	751	[899,721,964,787]	-851.68	582.19					17	1121	0.0231663	15	0.00483871	3606.08	274.951	0.880531	14.6021	22.5574	0.647329	15	
4	2	1	0	26	18	710	753	[686,729,736,790]	-917.53	580.54					18	1075	0.0315879	29	0.0122933	5995.92	209.229	0.950733	13.8156	18.3223	0.754029	29	
4	2	1	0	26	19	875	934	[845,905,907,962]	-868.99	528.5					19	1139	0.0353201	37	0.0135382	2830.01	242.401	0.912208	15.0802	19.8377	0.760176	37	
4	2	1	0	26	20	534	949	[501,918,573,982]	-969.37	523.6					20	1318	0.0354941	51	0.0148862	4233.68	303.866	0.943108	16.8575	22.5751	0.74673	51	
4	2	1	0	8	1	953	80	[933,44,982,102]	447.77	1429.52					1	816	0.0255824	24	0.013363	7737.95	159.294	0.68198	10.4022	20.0799	0.518042	24	
4	2	1	0	8	2	935	734	[911,716,980,789]	444.38	1229.98					2	738	0.0403791	20	0.00965717	4274.67	183.685	0.569484	8.27477	27.3796	0.302224	20	
4	2	1	0	8	3	574	952	[546,926,624,974]	336.39	1168.85					3	877	0.0234457	13	0.00467122	4734.29	246.835	0.790623	12.3943	23.3515	0.530771	13	
4	2	1	0	8	4	734	50	[709,28,762,84]	380.8	1435.94					4	610	0.0150962	13	0.00638193	5265.2	180.67	0.867527	11.2383	20.0335	0.560978	13	
4	2	1	0	8	5	308	71	[273,36,378,113]	260.12	1431.02					5	1152	0.0159337	20	0.004914	9452.01	360.985	0.571105	13.1174	31.2834	0.419309	20	
4	2	1	0	8	6	119	123	[89,91,149,172]	198.06	1413.63					6	1888	0.0407946	69	0.017629	7504.22	347.148	0.907488	17.0667	24.3572	0.700682	69	
4	2	1	0	8	7	885	260	[860,229,913,290]	426.19	1374.57					7	713	0.0204886	12	0.00516129	6192.49	206.214	0.942864	12.2792	19.8735	0.617871	12	
4	2	1	0	8	8	656	311	[622,285,682,337]	356.76	1360.13					8	816	0.021686	11	0.004814	7157.61	202.666	0.96726	13.0768	19.0532	0.686329	11	
4	2	1	0	8	9	454	444	[427,419,485,470]	297.97	1319.92					9	874	0.0233871	15	0.00682749	7086.88	194.861	0.952637	13.0768	17.7019	0.738723	15	
4	2	1	0	8	10	668	515	[644,489,692,547]	361.04	1298.36					10	869	0.0267827	26	0.0117647	4780.79	196.014	0.928815	12.8579	18.0295	0.713158	26	
4	2	1	0	8	11	777	569	[748,541,814,602]	394.7	1281.7					11	1021	0.027554	22	0.00736525	4506.92	264.929	0.908483	14.9027	21.9173	0.679951	22	
4	2	1	0	8	12	774	815	[750,789,798,848]	392.68	1208.62					12	769	0.0293013	26	0.0128142	5255.91	179.96	0.937346	11.5035	18.3875	0.625616	26	
4	2	1	0	8	13	623	824	[594,801,647,858]	346.72	1205.99					13	779	0.0292669	21	0.0104895	7677.81	177.565	0.829519	12.5082	17.8714	0.699903	21	
4	2	1	0	8	14	514	936	[493,914,557,960]	318.03	1173.31					14	928	0.0326848	11	0.00489106	4861.66	199.473	0.820062	12.2213	19.4494	0.628364	11	
4	2	1	0	18	1	1031	246	[985,224,1050,302]	142.16	1050.71					1	1066	0.0562637	35	0.0137904	3248.88	225.105	0.661868	10.1432	26.106	0.38854	35	
4	2	1	0	18	2	247	124	[220,95,279,152]	-86.89	1092.15					2	953	0.0277167	20	0.00816326	3740.66	217.3	0.951576	13.0632	19.6648	0.664292	20	
4	2	1	0	18	3	117	169	[90,146,147,192]	-125.09	1079.25					3	782	0.0193313	15	0.00722543	3340.25	184.129	0.971431	13.1579	17.0693	0.770854	15	
4	2	1	0	18	4	946	212	[917,190,974,234]	121.15	1066.4					4	697	0.0146261	16	0.00792472	4957.99	179.073	0.948845	12.7471	17.0693	0.746784	16	
4	2	1	0	18	5	680	287	[628,243,725,337]	40.76	1043.09					5	2638	0.0454555	111	0.0175466	5723.33	561.078	0.867533	20.6419	32.7231	0.630803	111	
4	2	1	0	18	6	776	314	[748,286,805,343]	70.39	1035.54					6	1237	0.0380199	40	0.0152323	5390.98	232.91	0.944617	16.082	17.5888	0.914335	40	
4	2	1	0	18	7	941	459	[915,432,966,501]	119.52	990.43					7	447	0.00899153	6	0.00211342	3596.39	251.802	0.87188	14.3199	20.7639	0.689654	6	
4	2	1	0	18	8	590	555	[559,514,617,590]	15.38	964.42					8	957	0.0451497	32	0.0107419	3758.8	264.219	0.758873	13.5039	22.8698	0.590467	32	
4	2	1	0	18	9	202	854	[161,828,231,881]	-101.47	875.21					10	1020	0.0227921	25	0.00980777	5088.8	226.081	0.8142	13.7512	21.5685	0.63756	25	
4	2	1	0	18	10	156	892	[124,836,188,926]	-114.54	865.06					11	1095	0.0171431	18	0.00476443	6552.25	335.086	0.781902	16.388	27.2334	0.601759	18	
4	2	1	0	18	11	1001	968	[967,933,1039,1011]	137.59	840.36					12	1266	0.0204239	37	0.00885803	2981.67	370.475	0.913318	18.3972	24.7885	0.742165	37	
4	2	1	0	67	1	731	57	[707,34,777,85]	-1554.36	-503					1	907	0.0212746	18	0.00676183	5207.85	236.103	0.887355	12.7887	21.4799	0.595381	18	
4	2	1	0	67	2	695	164	[669,144,729,190]	-1567.83	-534.5					2	658	0.027011	26	0.0138519	10071.6	166.479	0.741894	9.98459	19.3236	0.516704	26	
4	2	1	0	67	3	38	220	[4,203,60,245]	-1765.69	-551.65					3	503	0.0524336	19	0.0112293	3471.57	150.07	0.890578	9.53009	16.9964	0.560714	19	
4	2	1	0	67	4	62	702	[44,656,84,735]	-1755.98	-691.42					4	1068	0.0623249	46	0.0211106	2905.8	193.264	0.609546	9.98459	23.8438	0.418749	46	
4	2	1	0	67	5	881	353	[848,334,919,375]	-1512.16	-590.38					5	663	0.0444417	20	0.0102302	3599.36	173.397	0.687435	8.42349	21.4964	0.391856	20	
4	2	1	0	67	6	106	141	[78,95,129,165]	-1744.52	-524.15					7	788	0.0207637	18	0.00723473	4899.74	220.671	0.909838	11.7326	22.0383	0.532371	18	
4	2	1	0	67	7	295	146	[266,120,325,172]	-1687.06	-528.48					8	822	0.0201998	21	0.00966406	5451.16	192.732	0.9677	11.8679	19.8377	0.598247	21	
4	2	1	0	67	8	603	153	[577,127,633,179]	-1594.97	-530.84					9	948	0.0283206	21	0.00911063	4353.26	204.44	0.972085	14.4064	16.9964	0.847616	21	
4	2	1	0	67	9	1034	171	[1003,145,1067,197]	-1466.61	-536.26					10	718	0.0155952	10	0.00387447	5344.4	228.919	0.893912	14.208	19.0974	0.743977	10	
4	2	1	0	67	10	643	353	[610,322,678,385]	-1583.27	-590.42					11	1312	0.030313	26	0.00765607	3724.26	301.205	0.927751	17.4368	21.0271	0.829254	26	
4	2	1	0	67	11	834	384	[811,355,858,418]	-1526	-600.12					12	837	0.0419663	20	0.00947867	2605.74	187.144	0.810752	12.1485	18.7647	0.647413	20	
4	2	1	0	67	12	134	524	[83,491,163,560]	-1737.97	-641.57					13	1369	0.045815	69	0.0184	8910.36	332.603	0.686228	14.0574	24.5819	0.571858	69	
4	2	1	0	67	13	831	885	[797,854,871,937]	-1528.33	-750.23					14	1504	0.0416795	21	0.0059205	4080.87	314.598	0.742996	13.5039	28.7511	0.469682	21	
4	2	1	0	67	14	531	1013	[471,978,567,1052]	-1620.37	-788.12					15	1465	0.0284561	50	0.0153327	5153.79	289.231	0.779838	10.5378	32.8219	0.32106	50	
4	2	1	0	12	1	89	580	[46,560,111,605]	1477.29	1278.61					1	924	0.0264711	19	0.00926377	5881.35	181.911	0.896071	10.9829	19.7414	0.556339	19	
4	2	1	0	12	2	842	161	[805,120,878,200]	1704.69	1404.46					2	1585	0.0350766	59	0.0131608	2733.23	397.615	0.927424	18.3875	26.5974	0.691328	59	
4	2	1	0	30	1	381	214	[355,193,409,235]	276.02	742.65					1	722	0.0294542	22	0.0122836	3498.02	158.851	0.834134	11.3795	16.0102	0.710767	22	
4	2	1	0	30	2	650	338	[610,309,680,368]	355.08	705.77					2	922	0.057128	32	0.0165889	4440.26	171.091	0.734824	8.67251	24.6971	0.351155	32	
4	2	1	0	30	3	412	390	[389,368,434,436]	285.23	687.06					3	717	0.0156551	17	0.00711893	8147.95	211.801	0.877018	12.2213	20.4281	0.598262	17	
4	2	1	0	30	4	928	534	[899,516,961,553]	439.27	647.09					4	842	0.0368365	17	0.00874036	4505.48	172.51	0.88808	10.2476	18.5819	0.551485	17	
4	2	1	0	30	5	757	702	[738,683,780,737]	388.65	595.26					5	712	0.0595702	30	0.0175029	7231.72	152.022	0.883321	9.82339	16.7863	0.585202	30	
4	2	1	0	30	6	956	722	[936,692,978,759]	447.31	590.01					6	553	0.0147937	14	0.00684932	11058.8	181.291	0.857193	10.7379	20.5859	0.521613	14	
4	2	1	0	30	7	746	764	[727,739,768,812]	384.86	575.66					7	928	0.0466405	34	0.0146111	7255.89	206.391	0.847325	10.7873	22.1367	0.487305	34	
4	2	1	0	30	8	147	219	[120,193,175,245]	206.14	741.3					10	296	0.00665183	6	0.00262467	4903.29	202.754	0.967502	14.711	16.7652	0.877473	6	
4	2	1	0	30	9	97	385	[64,342,131,418]	191.5	693.09					11	1466	0.0511497	47	0.0118061	3427.64	353.091	0.935671	18.8355	22.722	0.828955	47	
4	2	1	0	30	10	548	516	[515,487,589,545]	326.75	652.96					12	963	0.0140432	20	0.00576868	3855.16	307.502	0.944109	16.7202	22.1367	0.755313	20	
4	2	1	0	30	11	185	764	[155,734,217,795]	217.66	578.71					13	787	0.0170014	17	0.00606061	4146.4	248.787	0.931729	15.0684	19.5857	0.769355	17	
4	2	1	0	30	12	41	1021	[7,996,71,1043]	173.67	502.9					14	757	0.0231028	11	0.00491291	5073.67	198.586	0.879283	11.7023	19.9692	0.586017	11	
4	2	1	0	37	1	243	199	[227,184,334,218]	891.53	424.5					1	821	0.0248055918329	35	0.01389992	7357.31453535	223.331494252	0.576788075848	7.58114190472	31.9787715573	0.237067952756	35	
4	2	1	0	70	1	326	306	[306,286,346,344]	-709.46	-578.83					1	718	0.0274395	23	0.0124459	3235.85	163.907	0.894848	11.317	17.3655	0.651695	23	
4	2	1	0	70	2	526	1022	[485,969,548,1044]	-652.38	-784.83					2	1366	0.0457276	54	0.0181574	6767.36	263.776	0.80394	12.1485	24.2038	0.501927	54	
4	2	1	0	70	3	913	59	[889,28,938,83]	-534.58	-502.03					3	689	0.0222571	21	0.00998099	7881.23	186.612	0.96425	13.7124	16.5522	0.828436	21	
4	2	1	0	70	4	367	216	[343,189,396,275]	-696.71	-553.32					4	1226	0.0342369	32	0.0108401	2666.99	261.825	0.618446	12.2792	27.2253	0.451024	32	
4	2	1	0	70	5	365	375	[342,351,388,406]	-697.8	-597.39					5	544	0.0442104	15	0.00792393	4692.9	167.898	0.907394	11.9126	16.5415	0.720166	15	
4	2	1	0	70	6	488	463	[461,437,514,493]	-661.22	-623.8					6	739	0.0206282	11	0.00485866	3755.02	200.803	0.935142	14.2951	16.868	0.847469	11	
4	2	1	0	70	7	208	465	[185,443,236,488]	-743.63	-623.87					7	244	0.00448634	5	0.00277469	8144.33	159.827	0.969089	11.9275	15.592	0.764976	5	
4	2	1	0	70	8	569	669	[539,646,602,695]	-636.77	-684.81					9	875	0.043912	14	0.00630631	8335.59	196.901	0.869074	12.7887	20.0224	0.638721	14	
4	2	1	0	70	9	287	793	[262,766,311,822]	-721.15	-721.35					10	524	0.0588107	15	0.007109	2277.91	187.144	0.944538	13.438	16.847	0.797653	15	
4	2	1	0	70	10	694	867	[668,837,726,902]	-599.12	-744.58					11	864	0.0499845	23	0.00864337	3323.63	236.015	0.887163	14.3447	20.2799	0.707335	23	
4	2	1	0	70	11	242	931	[212,903,271,959]	-734.66	-763.36					12	815	0.0386625	28	0.0116424	6090.96	213.309	0.841984	12.5082	17.9926	0.695189	28	
4	2	1	0	70	12	796	1022	[767,992,833,1052]	-568.77	-789.01					13	1161	0.0351688	46	0.0141104	4313.25	289.142	0.89611	16.5173	21.3951	0.772016	46	
4	2	1	0	88	1	813	203	[788,182,846,253]	-1533.65	-871.17					1	817	0.0295841	14	0.00582605	5073.68	213.132	0.777246	10.9829	23.0879	0.475699	14	
4	2	1	0	88	2	459	363	[428,343,526,384]	-1633.48	-915.91					2	1224	0.0230885	15	0.00450721	8154.13	295.174	0.793173	11.9275	29.2102	0.408333	15	
4	2	1	0	88	3	179	613	[135,590,199,642]	-1725.1	-991.87					3	930	0.0355046	23	0.0107628	3723.71	189.539	0.87356	10.1082	21.2098	0.476581	23	
4	2	1	0	88	4	96	752	[69,733,134,775]	-1744.72	-1033					4	806	0.0775184	39	0.0212187	6832.29	163.02	0.83469	10.7873	19.5427	0.551988	39	
4	2	1	0	88	5	537	833	[513,805,558,872]	-1616.21	-1056.92					5	830	0.0519015	26	0.0128458	5770.17	179.517	0.760968	10.9829	20.2711	0.541799	26	
4	2	1	0	88	6	974	163	[943,143,994,211]	-1487.1	-860.79					6	227	0.00780654	4	0.00183824	6136.02	192.998	0.732951	9.91327	21.4634	0.461869	4	
4	2	1	0	88	7	631	241	[606,210,660,268]	-1587.24	-879.65					7	884	0.0546068	25	0.0120948	8289.79	183.33	0.881097	12.6633	18.3706	0.689322	25	
4	2	1	0	88	8	523	550	[493,518,560,585]	-1618.83	-972.47					8	1232	0.0302041	22	0.00795372	5455.85	245.328	0.8851	11.9275	23.2258	0.513546	22	
4	2	1	0	88	9	539	667	[514,644,571,692]	-1613.83	-1007.08					9	1007	0.038767	21	0.00959342	3934.94	194.151	0.910775	13.4776	16.9964	0.792969	21	
4	2	1	0	32	1	303	225	[279,199,332,251]	898.57	739.71					2	739	0.0360139610115	17	0.008928572	8164.07457983	168.873377703	0.870777051725	11.3326481148	19.3923326032	0.584388085062	17	
4	2	1	0	31	1	335	52	[281,33,355,72]	580.95	790.44					1	978	0.0463358	25	0.0107204	5783.83	206.834	0.821814	10.9343	22.8291	0.478965	25	
4	2	1	0	31	2	179	80	[132,56,224,109]	538.2	782.4					2	1015	0.0277675	13	0.00504658	11033.9	228.476	0.747139	8.79438	29.8767	0.294356	13	
4	2	1	0	31	3	407	495	[390,474,452,513]	609.75	659.97					3	574	0.0514663	20	0.0118064	2604.19	150.248	0.81325	10.1082	19.6941	0.513259	20	
4	2	1	0	31	4	235	288	[209,263,258,318]	554.78	719.92					4	857	0.0299382	23	0.0124324	5859.74	164.084	0.952673	10.5378	18.9412	0.556343	23	
4	2	1	0	31	5	580	396	[554,371,630,422]	660.11	688.95					5	1221	0.0436946	25	0.00943752	3275.13	234.95	0.84265	13.5955	22.7785	0.596858	25	
4	2	1	0	31	6	938	490	[910,466,961,515]	764.23	659.7					6	935	0.0405562	21	0.0117647	6567.53	158.319	0.948329	11.4572	16.5495	0.692297	21	
4	2	1	0	31	7	533	791	[502,766,561,823]	643.13	570.01					7	1021	0.0391217	15	0.00647668	4655.15	205.415	0.884679	12.2648	20.0335	0.612215	15	
4	2	1	0	72	1	987	948	[959,920,1047,1004]	137.7	-772.12					1	1454	0.0380936896118	42	0.01131161	8952.24077565	329.320825321	0.722352482402	12.5082459833	31.8829412735	0.392317818985	42	
4	2	1	0	68	1	377	42	[345,16,409,85]	-1339.62	-500.44					1	880	0.0349229	17	0.00842418	3679.54	178.984	0.652854	7.76607	26.6541	0.291366	17	
4	2	1	0	68	2	637	685	[616,660,655,726]	-1263.27	-691.13					3	821	0.0313751	19	0.0105673	12426.1	159.472	0.829982	9.07238	21.0503	0.430986	19	
4	2	1	0	68	3	1028	696	[1009,666,1062,730]	-1145.22	-692.91					4	430	0.0396993	6	0.00311688	3322.22	170.736	0.706641	10.2822	21.0271	0.488996	6	
4	2	1	0	68	4	373	745	[350,708,408,768]	-1339.43	-705.04					5	817	0.0295209	15	0.00755287	6630.8	176.146	0.885885	10.2822	20.9108	0.491716	15	
4	2	1	0	68	5	829	897	[799,871,865,939]	-1204.75	-754.48					6	1284	0.0449354	41	0.0134603	5295.96	270.162	0.772869	11.7326	22.1127	0.530581	41	
4	2	1	0	68	6	358	908	[329,887,380,934]	-1346.75	-756.15					7	147	0.0186069	2	0.0011534	14874.9	153.795	0.772869	10.2476	17.9111	0.572139	2	
4	2	1	0	68	7	195	303	[154,276,237,331]	-1393.82	-575					8	1433	0.0290566	42	0.0117581	3119.59	316.815	0.928475	16.082	24.7832	0.648909	42	
4	2	1	0	68	8	373	339	[351,317,396,375]	-1341	-588.24					9	625	0.0157626	15	0.0069735	5067.1	190.781	0.908008	13.0632	17.3986	0.750818	15	
4	2	1	0	68	9	677	444	[649,421,716,468]	-1248.89	-617.5					10	973	0.0277105	21	0.00871008	5686.68	213.841	0.942881	13.3851	19.9736	0.670141	21	
4	2	1	0	68	10	910	461	[889,440,945,510]	-1179.29	-626.32					11	810	0.0293382	13	0.00588768	6022.39	195.836	0.771477	11.0794	22.7941	0.486064	13	
4	2	1	0	68	11	592	515	[560,487,631,549]	-1275.16	-639.73					12	1199	0.0243516	38	0.0117903	7357.22	285.861	0.895317	14.3941	22.5161	0.639279	38	
4	2	1	0	68	12	184	917	[152,886,214,986]	-1397.53	-762.52					13	1649	0.0525359	72	0.0163823	2726.75	389.81	0.811533	16.5924	29.9789	0.553467	72	
4	2	1	0	33	1	635	105	[607,80,663,137]	1319.99	774.55					1	554	0.0497369	10	0.0043573	1318.38	203.553	0.770207	12.0459	18.6081	0.647346	10	
4	2	1	0	33	2	659	144	[627,121,701,169]	1327.49	763.69					2	646	0.0453711	12	0.00530739	2094.25	200.537	0.719549	12.2648	23.1761	0.5292	12	
4	2	1	0	39	1	54	289	[28,264,90,314]	179.56	398.06					1	878	0.038019	26	0.0119982	4050.99	192.2	0.899162	11.4417	19.2016	0.595872	26	
4	2	1	0	39	2	790	288	[762,251,812,313]	396.58	398.33					2	998	0.038223	17	0.00773782	5116.27	194.861	0.769207	12.2213	19.0322	0.642138	17	
4	2	1	0	39	3	410	448	[389,401,432,484]	283.84	350.19					3	764	0.0206534	32	0.0131904	4083.7	215.172	0.627763	10.1082	26.0039	0.388718	32	
4	2	1	0	39	4	74	841	[46,823,119,865]	186.62	232.46					6	595	0.0273254	7	0.00353357	12054.1	175.703	0.802318	8.95429	21.9678	0.40760999999999997	7	
4	2	1	0	39	5	75	892	[44,849,137,924]	188.42	219.69					7	910	0.0166447	12	0.00294046	4979.95	361.96	0.750141	15.4635	28.9801	0.53359	12	
4	2	1	0	39	6	304	1014	[263,992,341,1037]	252.77	181.41					8	865	0.0534395	10	0.0048852	3051.18	181.557	0.658533	9.62271	24.8885	0.386632	10	
4	2	1	0	39	7	104	320	[50,285,144,358]	191.26	387.83					10	1695	0.0199626	39	0.00766811	3285.4	451.098	0.890453	18.6081	29.0595	0.640344	39	
4	2	1	0	39	8	312	603	[290,575,335,640]	255.15	302.79					11	873	0.0263028	17	0.00735612	4379.87	204.972	0.939606	12.6212	19.3946	0.650757	17	
4	2	1	0	39	9	229	773	[197,751,253,796]	229.21	253.24					12	900	0.0336976	25	0.0130276	4014.62	170.204	0.914572	12.0459	16.9964	0.708733	25	
4	2	1	0	39	10	806	828	[757,796,841,858]	401.28	236.44					13	897	0.0145009	23	0.00691106	7900.47	295.174	0.769568	14.7351	27.5813	0.534242	23	
4	2	1	0	39	11	720	881	[693,847,754,905]	377.99	222.15					14	997	0.0335272	27	0.0125232	10607.8	191.224	0.794924	11.7477	20.2799	0.579277	27	
4	2	1	0	59	1	79	84	[56,14,108,105]	509.58	-182.61					1	862	0.0695642	19	0.007848	8070.02	214.728	0.623802	8.85469	27.2334	0.32514	19	
4	2	1	0	59	2	497	700	[476,664,516,740]	632.87	-371.53					2	709	0.028964	10	0.00492126	6061.73	180.226	0.803573	9.41775	23.5632	0.39968	10	
4	2	1	0	3	1	157	210	[109,173,193,248]	-1405.94	1389.92					1	663	0.0130624	23	0.00553417	7804.16	368.612	0.625515	17.3961	26.1874	0.664291	23	
4	2	1	0	3	2	333	208	[308,180,357,232]	-1353.45	1390.36					2	731	0.0248644	24	0.012848	5409.18	165.68	0.867496	12.6212	15.8291	0.797341	24	
4	2	1	0	3	3	425	1006	[377,989,441,1072]	-1329.71	1145.57					3	1030	0.0429566	9	0.00391645	7381.71	203.819	0.690303	8.79438	28.9923	0.303335	9	
4	2	1	0	3	4	833	251	[806,218,858,287]	-1203.99	1376.49					4	881	0.0513978	26	0.0106645	2941.2	216.236	0.848676	13.1039	20.7639	0.631088	26	
4	2	1	0	3	5	1016	466	[956,425,1060,507]	-1151.63	1313.45					5	2447	0.0343168	45	0.00681508	3322.78	585.646	0.842614	22.7434	31.306	0.726487	45	
4	2	1	0	3	6	559	636	[531,606,590,664]	-1285.77	1262.93					6	916	0.0267017	12	0.00451297	7254.3	235.837	0.921015	15.0802	18.9505	0.795766	12	
4	2	1	0	3	7	794	684	[766,651,821,728]	-1216.48	1247.33					7	1279	0.0252004	17	0.00537125	7157.2	280.717	0.876062	15.033	23.484	0.640139	17	
4	2	1	0	3	8	875	711	[849,678,904,741]	-1191.89	1240.44					8	897	0.022041	11	0.00420008	4102.25	232.29	0.847254	14.4187	19.775	0.729136	11	
4	2	1	0	3	9	479	729	[446,700,505,758]	-1310.25	1235					9	841	0.0203972	15	0.0059453	5136.85	223.775	0.854948	13.9434	19.0276	0.732797	15	
4	2	1	0	3	10	268	736	[225,710,301,766]	-1373.72	1231.86					10	1340	0.0370011	50	0.0167336	6637.17	265.018	0.86206	13.6086	23.1952	0.586697	50	
4	2	1	0	3	11	464	780	[433,751,493,808]	-1314.45	1220.24					11	864	0.0183878	15	0.00551065	5572.74	241.425	0.876958	15.4635	18.7647	0.824071	15	
4	2	1	0	3	12	542	844	[516,817,569,870]	-1290.76	1201.3					12	820	0.0246943	15	0.0074664	5904.68	178.186	0.918268	12.2648	17.2887	0.709411	15	
4	2	1	0	3	13	792	1007	[768,984,824,1030]	-1215.68	1152.37					13	998	0.0341317	13	0.00655572	6205.79	175.88	0.946249	13.0632	16.6883	0.782776	13	
4	2	1	0	38	1	349	315	[319,292,374,340]	588.69	389.52					1	883	0.0388715	20	0.0117647	4383.08	150.78	0.907316	9.62271	19.1808	0.501685	20	
