Database Name	ODA
Database Link	http://localhost/ODA/OdaService.asmx
Evaluation Signature	a20ae0ae-1f89-43bc-99c0-b7c0b721fe36
Plate Name	220210 TNBC IMPDH2 spot all lines
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
3	3	0	7	19	199	308	[153,266,238,358]	345.41	657.76					35	8	0.000436163	1	0.000188501	187.713	0.990882	0.283073	0.150801	
3	3	0	7	20	810	325	[762,276,859,387]	461.07	654.14					36	150	0.00566043	10	0.00117055	302.287	0.993288	5.30762	1.75582	
3	3	0	7	21	110	389	[69,349,151,431]	329.21	643.09					37	26	0.000872873	4	0.000772052	183.325	0.996727	0.919988	0.501834	
3	3	0	7	22	640	397	[595,351,686,455]	429.11	640.68					38	115	0.00633378	8	0.00105652	267.929	0.995108	4.06918	1.51875	
3	3	0	7	23	262	386	[220,329,310,438]	357.9	644.07					39	201	0.00923509	16	0.00224372	252.324	0.893728	7.11221	2.81868	
3	3	0	7	24	443	405	[398,355,487,467]	391.76	639.25					40	228	0.00741329	18	0.00223464	285.019	0.986886	8.06759	2.83054	
3	3	0	7	25	102	475	[58,436,146,514]	327.65	627.44					41	0	0	0	0	191.11	0.982221	0	0	
3	3	0	7	26	226	478	[171,437,270,523]	349.9	626.18					42	83	0.00262839	7	0.0010989	225.397	0.989444	2.93688	1.30298	
3	3	0	7	27	593	496	[538,456,638,537]	419.35	623.2					43	36	0.000988262	4	0.00061106	231.625	0.962909	1.27383	0.549954	
3	3	0	7	28	726	540	[686,499,769,580]	445.62	615.24					44	22	0.000640184	4	0.000767165	184.493	1.00029	0.778451	0.421941	
3	3	0	7	29	941	611	[895,558,981,678]	485.15	600.07					45	196	0.00536273	16	0.00201334	281.198	0.960975	6.93529	2.46634	
3	3	0	7	30	161	599	[115,561,209,638]	339.02	603.61					46	80	0.00377892	8	0.0014087	200.947	0.996366	2.83073	1.4087	
3	3	0	7	31	477	613	[433,569,523,666]	398.43	600.32					47	186	0.0087514	14	0.00201729	245.566	0.995076	6.58145	2.68012	
3	3	0	7	32	350	634	[309,593,393,678]	374.34	597.11					48	149	0.00469337	9	0.00155575	204.697	0.984036	5.27224	2.57563	
3	3	0	7	33	263	643	[224,599,302,690]	358.16	595.39					49	154	0.00660294	17	0.00300832	199.956	0.966746	5.44916	2.72518	
3	3	0	7	34	107	699	[74,655,140,751]	328.39	584.45					50	91	0.00371156	10	0.00196657	179.928	0.962906	3.21996	1.78958	
3	3	0	7	35	609	752	[538,675,673,837]	421.99	574.35					51	195	0.00686513	12	0.000725032	585.643	0.955883	6.89991	1.17818	
3	3	0	7	36	172	765	[138,731,215,799]	341.72	572.69					52	173	0.0247995	11	0.00264805	146.986	0.984321	6.12146	4.16466	
3	3	0	7	37	326	791	[287,752,366,829]	369.88	567.62					54	73	0.00409378	6	0.00131406	161.564	0.923496	2.58304	1.59877	
