Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	ec26b9de-4fa4-4782-9f21-bfde738eb120
Plate Name	CD_4percent_formaldehide_070524
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - Total Spot Area (2)	full nuclei - Relative Spot Intensity (2)	full nuclei - Number of Spots (2)	full nuclei - Number of Spots per Area of Nucleus (2)	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - areaum2RPA Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyRPAspots	full nuclei - %areacoveredbyspots	
6	4	0	18	22	348	903	[313,871,386,935]	-240.83	136.75					31	765	0.106615	24	0.0064603	381	0.00451719	2	0.000538358	131.37	0.987457	27.0519	13.4729	0.102557	20.5922	
6	4	0	18	23	631	920	[592,882,669,971]	-187.93	132.21					32	1465	0.0705719	49	0.00888808	385	0.00386832	5	0.000906947	194.95	0.9983	51.8052	13.6143	0.0698349	26.5736	
6	4	0	19	1	712	105	[675,75,740,169]	31.55	283.7					4	70	0.00545037	2	0.000451773	403	0.00432178	4	0.000903546	156.547	0.894298	2.47534	14.2509	0.0910323	1.58121	
6	4	0	19	2	671	183	[647,149,698,206]	24.4	272.55					5	0	0	0	0	0	0	0	0	63.0503	0.791255	0	0	0	0	
6	4	0	19	3	787	220	[749,144,820,256]	46.31	268.6					7	1095	0.0651584	62	0.00987576	590	0.00893417	9	0.00143358	222.002	0.880997	38.7213	20.8635	0.093979	17.4419	
6	4	0	19	4	687	249	[660,224,712,276]	27.6	259.82					8	520	0.130569	6	0.0028436	0	0	0	0	74.6137	0.965822	18.3882	0	0	24.6445	
6	4	0	19	5	231	287	[202,258,263,318]	-57.68	252.46					9	0	0	0	0	303	0.0161717	4	0.00141794	99.756	1.00363	0	10.7147	0.107409	0	
6	4	0	19	6	701	302	[679,278,724,328]	30.49	249.35					10	419	0.0535888	6	0.00342466	0	0	0	0	61.9541	1.00242	14.8167	0	0	23.9155	
6	4	0	19	7	270	355	[241,326,308,386]	-49.74	239.72					11	12	0.000637447	2	0.000627746	642	0.0187615	10	0.00313873	112.663	1.00801	0.424343	22.7024	0.201507	0.376648	
6	4	0	19	8	709	374	[679,344,744,405]	32.3	235.9					12	299	0.034368	21	0.00664767	541	0.0109124	5	0.00158278	111.708	1.00317	10.5732	19.1308	0.171257	9.46502	
6	4	0	19	9	932	775	[891,735,971,813]	73.65	160.85					13	7	0.000142488	1	0.000224065	0	0	0	0	157.82	0.907165	0.247534	0	0	0.156845	
6	4	0	19	10	292	988	[264,960,320,1020]	-46.68	120.02					15	13	0.00123487	2	0.000764526	625	0.0342702	2	0.000764526	92.5068	1.00841	0.459705	22.1012	0.238914	0.496942	
6	4	0	19	11	932	1029	[903,999,964,1058]	73.78	112.99					16	606	0.0345528	25	0.0085266	224	0.00719992	1	0.000341064	103.681	0.992765	21.4293	7.92107	0.0763984	20.6685	
6	4	0	19	12	278	74	[245,38,311,114]	-49.08	292.13					19	800	0.109593	26	0.00644522	198	0.00580238	2	0.000495786	142.65	0.983974	28.2896	7.00166	0.0490828	19.8314	
6	4	0	19	13	628	91	[594,58,665,125]	17.04	289.49					20	964	0.0689052	28	0.00745275	607	0.00950261	4	0.00106468	132.855	0.999436	34.0889	21.4647	0.161565	25.6588	
6	4	0	19	14	984	210	[949,172,1024,254]	84	266.3					21	161	0.0948956	7	0.00153677	169	0.00167532	3	0.000658617	161.074	0.983982	5.69327	5.97617	0.0371021	3.53458	
6	4	0	19	15	334	296	[296,263,368,328]	-38.85	251.07					22	0	0	0	0	565	0.0110082	8	0.00222717	127.02	1.00895	0	19.9795	0.157294	0	
6	4	0	19	16	850	329	[819,296,882,361]	58.44	244.71					23	173	0.0167719	16	0.00508098	1004	0.0207379	8	0.00254049	111.355	1.00137	6.11762	35.5034	0.318831	5.49381	
6	4	0	19	17	699	668	[544,534,843,804]	28.95	180.31					24	5547	0.0400057	171	0.00274898	63	5.8902E-05	2	3.21518E-05	2199.69	0.963962	196.153	2.2278	0.00101278	8.91729	
6	4	0	19	18	1031	1020	[994,984,1068,1058]	92.04	114.41					25	421	0.0643698	25	0.00565355	228	0.00230953	1	0.000226142	156.37	0.987853	14.8874	8.06252	0.0515604	9.52058	
6	4	0	20	1	681	457	[654,431,709,500]	231.68	219.04					3	7	0.000365057	1	0.000325309	340	0.0194351	4	0.00130124	108.703	0.969494	0.247534	12.0231	0.110605	0.227716	
6	4	0	20	2	550	614	[517,582,589,647]	207.58	190.75					4	97	0.0227554	4	0.00110406	284	0.00532194	1	0.000276014	128.116	0.951768	3.43011	10.0428	0.0783881	2.67734	
6	4	0	20	3	511	650	[488,626,536,678]	199.63	183.78					6	56	0.0103018	3	0.00163043	0	0	0	0	65.066	0.927556	1.98027	0	0	3.04348	
6	4	0	20	4	423	688	[400,665,446,714]	183.15	176.92					7	28	0.00435847	3	0.00164114	0	0	0	0	64.6416	0.993229	0.990134	0	0	1.53173	
6	4	0	20	5	325	722	[262,684,365,767]	163.24	169.87					8	71	0.00576789	5	0.000848608	444	0.00417184	5	0.000848608	208.353	0.881219	2.5107	15.7007	0.0753564	1.20502	
6	4	0	20	6	229	744	[200,724,264,764]	146.86	167.05					9	48	0.00838371	5	0.00279018	545	0.016439	8	0.00446429	63.3686	0.84674	1.69737	19.2723	0.304129	2.67857	
6	4	0	20	7	698	761	[670,734,726,789]	234.74	163.15					10	16	0.000965007	2	0.000793651	302	0.00825789	3	0.00119048	89.1121	0.973662	0.565791	10.6793	0.119841	0.634921	
6	4	0	20	8	255	776	[226,751,294,802]	152.05	160.61					11	126	0.025047	9	0.00382003	366	0.0100219	3	0.00127334	83.3127	0.887548	4.4556	12.9425	0.155348	5.34805	
6	4	0	20	9	591	951	[563,923,620,982]	214.48	127.27					12	59	0.00412883	8	0.00291333	42	0.000918565	1	0.000364166	97.1039	1.00172	2.08635	1.4852	0.015295	2.14858	
6	4	0	20	10	616	61	[582,14,651,102]	219.42	295.47					14	0	0	0	0	764	0.0150403	14	0.00308099	160.685	0.962893	0	27.0165	0.168134	0	
6	4	0	20	11	138	184	[106,152,172,232]	130.05	270.68					15	820	0.103129	32	0.00746617	419	0.00623165	4	0.000933271	151.561	0.950678	28.9968	14.8167	0.0977601	19.1321	
6	4	0	20	12	719	215	[685,181,754,250]	238.87	265.96					16	0	0	0	0	366	0.0130395	6	0.00158437	133.916	1.0097	0	12.9425	0.0966464	0	
6	4	0	20	13	895	279	[858,241,934,318]	272.03	253.93					17	1498	0.104689	22	0.00477327	793	0.0114632	5	0.00108483	162.983	1.01118	52.9722	28.042	0.172055	32.5016	
6	4	0	20	14	850	390	[816,348,884,428]	263.56	233.39					18	50	0.00278999	4	0.000957625	477	0.0075461	7	0.00167584	147.707	0.976907	1.7681	16.8676	0.114197	1.19703	
6	4	0	20	15	1000	396	[966,362,1034,433]	291.56	231.59					19	350	0.0485757	20	0.00519616	949	0.0150675	8	0.00207846	136.108	0.990504	12.3767	33.5585	0.246558	9.09327	
6	4	0	20	16	942	441	[908,407,981,476]	281.15	223.29					20	644	0.0297133	43	0.0105366	610	0.010752	6	0.00147023	144.312	0.985073	22.7731	21.5708	0.149473	15.7804	
6	4	0	20	17	612	526	[578,494,646,560]	218.72	207.39					21	0	0	0	0	392	0.0082477	7	0.00189651	130.521	0.983843	0	13.8619	0.106204	0	
6	4	0	20	18	801	558	[761,519,844,599]	254.39	201.12					22	33	0.000758319	3	0.000589159	1038	0.0119819	11	0.00216025	180.063	1.01149	1.16694	36.7057	0.203849	0.648075	
6	4	0	20	19	121	560	[85,525,157,600]	126.1	200.99					23	1163	0.0739329	30	0.00690926	239	0.00723105	4	0.000921234	153.542	0.988017	41.1259	8.4515	0.0550438	26.7849	
6	4	0	20	20	687	646	[648,608,729,685]	233.13	184.9					24	26	0.00202867	2	0.000419727	675	0.00876962	8	0.00167891	168.5	0.999084	0.91941	23.8693	0.141658	0.545645	
6	4	0	20	21	80	820	[40,777,121,869]	118.74	151.81					25	904	0.0692751	53	0.0091222	303	0.00363195	6	0.0010327	205.453	0.990909	31.9672	10.7147	0.0521515	15.5594	
6	4	0	20	22	643	832	[607,797,680,877]	224.17	149.19					26	548	0.0116696	25	0.0054336	228	0.00337854	2	0.000434688	162.7	0.979549	19.3783	8.06252	0.0495544	11.9105	
6	4	0	20	23	203	837	[169,803,238,874]	141.55	148.86					27	181	0.0419733	11	0.00286235	806	0.0175312	14	0.00364299	135.896	0.995208	6.40051	28.5017	0.209732	4.70986	
6	4	0	20	24	447	979	[400,932,495,1033]	187.63	121.97					28	1781	0.0708561	66	0.00853044	110	0.000751313	4	0.000516996	273.595	0.983673	62.9796	3.88981	0.0142174	23.0193	
6	4	0	20	25	853	965	[819,935,883,1004]	263.63	124.14					29	67	0.0072456	5	0.00147016	466	0.00864085	4	0.00117612	120.266	0.984059	2.36925	16.4787	0.137019	1.97001	
6	4	0	20	26	126	996	[89,961,165,1031]	127.5	119.1					30	292	0.0386932	23	0.00524396	721	0.0143391	13	0.00296398	155.097	0.978204	10.3257	25.496	0.164387	6.65755	
6	4	0	20	27	677	1009	[637,975,719,1045]	230.98	116.7					31	259	0.0118934	27	0.00582399	533	0.00941504	7	0.00150992	163.938	0.954626	9.15874	18.8479	0.11497	5.58671	
6	4	0	20	28	957	1020	[924,983,990,1063]	283.52	113.96					32	39	0.00171319	4	0.00095057	677	0.0112848	15	0.00356464	148.803	0.991526	1.37912	23.94	0.160884	0.926806	
6	4	0	21	1	895	154	[869,125,922,186]	477.05	277.16					2	129	0.0457019	6	0.00235571	368	0.00733761	3	0.00117786	90.0669	0.979589	4.56169	13.0132	0.144484	5.06478	
6	4	0	21	2	170	245	[141,215,199,281]	340.75	259.86					3	0	0	0	0	419	0.0135211	6	0.00200736	105.697	1.00366	0	14.8167	0.140181	0	
6	4	0	21	3	375	348	[343,316,409,381]	379.19	240.89					4	827	0.0591578	29	0.00863095	105	0.00174213	1	0.000297619	118.816	0.995039	29.2443	3.713	0.03125	24.6131	
6	4	0	21	4	431	366	[401,338,468,396]	390.63	237.59					5	159	0.0177499	12	0.00395648	888	0.0205975	4	0.00131883	107.253	0.956194	5.62255	31.4014	0.292779	5.24233	
6	4	0	21	5	99	394	[68,364,140,425]	328.11	232.41					6	438	0.1077	17	0.00499119	405	0.00526789	2	0.00058719900000000005	120.443	0.984878	15.4885	14.3216	0.118908	12.8597	
6	4	0	21	6	647	401	[618,372,676,433]	430.36	230.83					7	0	0	0	0	579	0.0236565	6	0.00208696	101.666	1.00777	0	20.4746	0.201391	0	
6	4	0	21	7	216	422	[186,392,247,472]	349.25	225.33					8	558	0.102682	25	0.00611396	436	0.00634785	4	0.000978234	144.595	0.970371	19.732	15.4178	0.106628	13.6464	
6	4	0	21	8	338	419	[310,391,366,447]	372.23	227.69					9	88	0.0647794	1	0.000397141	310	0.00690217	2	0.000794281	89.0414	0.993681	3.11185	10.9622	0.123114	3.49484	
6	4	0	21	9	437	427	[404,393,470,463]	390.52	225.91					10	213	0.0620306	10	0.00272109	263	0.00793167	4	0.00108844	129.955	0.975862	7.53209	9.30019	0.0715646	5.79592	
6	4	0	21	10	880	465	[843,435,917,496]	474.08	218.86					11	458	0.033709	37	0.0102041	463	0.0169929	7	0.0019305	128.222	0.962995	16.1958	16.3726	0.127689	12.631	
6	4	0	21	11	882	698	[853,664,911,743]	474.37	174.19					14	388	0.0478037	25	0.00682314	646	0.0228187	7	0.00191048	129.566	0.94725	13.7204	22.8438	0.17631	10.5895	
6	4	0	21	12	934	1000	[907,972,962,1040]	484.38	117.34					15	52	0.00690554	5	0.0017343	689	0.021447	8	0.00277489	101.948	0.989711	1.83882	24.3644	0.238987	1.80368	
6	4	0	21	13	655	54	[623,22,688,89]	431.72	296.18					17	846	0.0556991	30	0.00891001	307	0.0114402	3	0.000891001	119.064	1.02078	29.9162	10.8561	0.0911791	25.1262	
6	4	0	21	14	740	166	[694,107,786,215]	448.03	276.1					18	283	0.0696043	10	0.00128287	694	0.00469988	9	0.00115459	275.646	0.980153	10.0074	24.5412	0.0890314	3.63053	
6	4	0	21	15	270	253	[237,220,303,288]	359.54	258.81					19	0	0	0	0	535	0.013543	6	0.00168492	125.924	0.992303	0	18.9186	0.150239	0	
6	4	0	21	16	647	306	[614,270,685,339]	430.28	248.81					20	329	0.0355075	24	0.00677583	435	0.007089	5	0.00141163	125.252	0.983553	11.6341	15.3824	0.122812	9.28854	
6	4	0	21	17	788	358	[743,319,841,398]	457.59	239					21	1277	0.0891179	67	0.0108925	525	0.00470777	8	0.0013006	217.511	0.991621	45.1572	18.565	0.085352	20.7609	
6	4	0	21	18	1010	359	[973,321,1047,405]	498.64	238.21					22	535	0.0767308	26	0.00536082	865	0.0117584	14	0.0028866	171.505	0.974476	18.9186	30.5881	0.178351	11.0309	
6	4	0	21	19	105	524	[71,485,139,563]	328.41	207.8					23	250	0.0364721	20	0.00458085	576	0.00585767	4	0.00091617	154.39	0.975681	8.84048	20.3685	0.131929	5.72607	
6	4	0	21	20	970	545	[930,504,1008,604]	490.76	202.23					24	1261	0.0615077	69	0.0112305	257	0.00225222	5	0.000813802	217.264	0.982306	44.5914	9.08802	0.0418294	20.5241	
6	4	0	21	21	530	556	[491,516,569,604]	408.2	201.1					25	958	0.119189	35	0.00647549	470	0.00748717	8	0.00148011	191.131	0.991909	33.8767	16.6201	0.0869565	17.7243	
6	4	0	21	22	290	632	[249,592,330,682]	363.46	187.06					26	1735	0.0917325	38	0.0068878	511	0.00584061	5	0.00090629	195.092	1.00816	61.353	18.07	0.0926228	31.4483	
6	4	0	21	23	983	712	[946,677,1017,758]	493.21	171.55					27	1453	0.0585042	29	0.006466	334	0.00423624	4	0.000891862	158.598	0.980432	51.3809	11.8109	0.0744705	32.3969	
6	4	0	21	24	643	872	[602,831,684,913]	429.57	142.62					28	479	0.0292248	37	0.00753718	290	0.0046733	5	0.00101854	173.592	0.985988	16.9384	10.255	0.0590752	9.75759	
6	4	0	21	25	952	882	[922,852,992,914]	488.27	140.32					29	11	0.000842503	2	0.00058326	632	0.0106086	7	0.00204141	121.256	0.977018	0.388981	22.3487	0.18431	0.320793	
6	4	0	22	1	581	43	[523,12,633,81]	622.3	298.03					4	177	0.0145992	13	0.00228511	522	0.0139889	8	0.00140622	201.174	0.8931	6.25906	18.4589	0.091756	3.11127	
6	4	0	22	2	984	46	[955,18,1018,75]	699.19	297.67					5	157	0.0173865	12	0.00421496	122	0.00506464	1	0.000351247	100.675	1.00219	5.55182	4.31416	0.0428521	5.51458	
6	4	0	22	3	668	103	[625,69,712,157]	639.69	285.72					6	23	0.00112118	2	0.00038994	227	0.00388001	1	0.00019497	181.371	0.89875	0.813325	8.02716	0.0442581	0.44843	
6	4	0	22	4	702	191	[664,157,737,226]	645.21	270.5					7	134	0.0103328	12	0.00295348	720	0.0162687	6	0.00147674	143.676	0.977317	4.7385	25.4606	0.177209	3.29806	
6	4	0	22	5	469	451	[422,422,506,481]	600.9	221.42					8	158	0.0143276	12	0.00298359	272	0.0102159	3	0.000745898	142.226	0.946114	5.58719	9.61845	0.067628	3.92839	
6	4	0	22	6	674	475	[648,449,707,502]	640.96	217.08					9	0	0	0	0	528	0.0266441	5	0.00199045	88.8292	0.999317	0	18.6711	0.210191	0	
6	4	0	22	7	151	577	[80,502,205,631]	539.89	199.86					10	288	0.165544	8	0.000782626	1321	0.00834721	10	0.000978282	361.47	0.81468	10.1842	46.7131	0.129231	2.81745	
6	4	0	22	8	728	661	[695,630,780,693]	652.05	182.32					11	176	0.0121308	18	0.00416956	96	0.0014546	2	0.000463285	152.657	0.949691	6.2237	3.39475	0.0222377	4.07691	
6	4	0	22	9	918	727	[887,699,950,779]	685.94	167.86					12	315	0.0418634	23	0.00629964	381	0.00564442	5	0.00136949	129.106	0.95594	11.139	13.4729	0.104355	8.62777	
6	4	0	22	10	518	822	[476,788,555,858]	610.39	151.98					13	8	0.000336036	1	0.000238152	946	0.013741	14	0.00333413	148.485	0.985045	0.282896	33.4524	0.225292	0.190522	
6	4	0	22	11	346	826	[314,797,375,867]	578.21	150.07					14	99	0.0271141	4	0.00117405	364	0.0139283	4	0.00117405	120.478	0.985042	3.50083	12.8717	0.106839	2.90578	
6	4	0	22	12	698	836	[653,808,726,865]	643.45	149.45					15	118	0.00785166	14	0.00425015	114	0.00190421	3	0.000910747	116.482	0.954987	4.17271	4.03126	0.0346084	3.58227	
6	4	0	22	13	205	871	[175,842,239,903]	552.61	142.53					16	174	0.0958691	8	0.00269724	283	0.0113531	4	0.00134862	104.884	0.992862	6.15298	10.0074	0.0954147	5.86649	
6	4	0	22	14	507	882	[480,857,532,912]	608.7	140.19					17	184	0.0283569	18	0.00800712	380	0.0110095	5	0.0022242	79.4936	1.00889	6.5066	13.4375	0.169039	8.18505	
6	4	0	22	15	390	927	[360,897,419,962]	586.73	131.68					18	112	0.00578919	9	0.00295372	732	0.0141311	5	0.00164096	107.748	0.989071	3.96054	25.8849	0.240236	3.67575	
6	4	0	22	16	278	941	[250,912,307,975]	565.8	129.12					19	80	0.0226773	4	0.00138696	597	0.0266897	6	0.00208044	101.984	0.977186	2.82896	21.1111	0.207004	2.77393	
6	4	0	22	17	556	987	[524,955,598,1020]	618.97	120.78					20	0	0	0	0	938	0.0130841	9	0.00245165	129.814	0.986441	0	33.1695	0.255516	0	
6	4	0	22	18	308	99	[257,60,352,138]	570.95	287.89					22	1141	0.0803297	49	0.00848926	685	0.00848645	12	0.002079	204.109	0.973963	40.348	24.2229	0.118676	19.7678	
6	4	0	22	19	816	160	[772,129,847,194]	665.92	276.13					23	15	0.000616397	3	0.000793021	623	0.0110844	7	0.00185038	133.774	0.991985	0.530429	22.0305	0.164684	0.396511	
6	4	0	22	20	52	168	[9,132,109,205]	524.79	274.87					24	1760	0.0969909	46	0.007897	736	0.0110996	14	0.00240343	205.983	0.957434	62.237	26.0264	0.126352	30.2146	
6	4	0	22	21	354	273	[317,235,392,317]	580.49	254.42					25	13	0.000745162	1	0.000216591	652	0.0296482	8	0.00173273	163.266	1.00174	0.459705	23.056	0.141217	0.281568	
6	4	0	22	22	117	301	[76,261,158,341]	535.66	249.88					27	1196	0.0800386	55	0.0104782	805	0.00793516	10	0.00190512	185.615	0.994438	42.2929	28.4664	0.153363	22.7853	
6	4	0	22	23	531	329	[491,287,581,390]	614.51	242.9					28	186	0.0165479	16	0.0026609	733	0.0286015	10	0.00166306	212.631	0.933432	6.57732	25.9203	0.121903	3.0933	
6	4	0	22	24	99	417	[46,381,137,457]	530.78	227.74					29	371	0.0956483	23	0.00430309	535	0.0167019	10	0.00187091	189.01	0.981063	13.1193	18.9186	0.100094	6.94107	
6	4	0	22	25	927	459	[891,417,963,498]	687.81	220.49					30	175	0.00865044	15	0.00316924	1019	0.0131953	13	0.00274667	167.368	0.975508	6.18834	36.0338	0.215297	3.69744	
6	4	0	22	26	836	511	[801,476,871,554]	670.88	209.59					31	233	0.0345353	15	0.00343879	591	0.0158591	6	0.00137552	154.249	0.990583	8.23933	20.8989	0.135488	5.34159	
6	4	0	22	27	620	536	[585,501,658,572]	630.4	205.63					32	15	0.000708619	2	0.000483442	836	0.022604	10	0.00241721	146.292	0.998082	0.530429	29.5626	0.202079	0.362582	
6	4	0	22	28	366	578	[333,538,400,625]	582.48	197.05					33	274	0.0236965	25	0.00540541	307	0.00709171	5	0.00108108	163.549	0.98243	9.68917	10.8561	0.0663784	5.92432	
6	4	0	22	29	506	577	[472,543,540,619]	608.8	197.13					34	53	0.00533192	4	0.000987898	566	0.0102442	9	0.00222277	143.18	1.00238	1.87418	20.0149	0.139788	1.30897	
6	4	0	22	30	1019	639	[979,600,1077,681]	706.87	185.88					35	1363	0.107212	61	0.0100049	684	0.0065831	10	0.00164015	215.602	0.986718	48.1983	24.1876	0.112186	22.3553	
6	4	0	22	31	529	683	[493,651,575,717]	614	177.97					36	49	0.00248035	6	0.0014111	388	0.0110276	7	0.00164628	150.359	0.971279	1.73274	13.7204	0.0912512	1.1524	
6	4	0	22	32	142	704	[91,663,186,760]	540.39	172.92					37	1641	0.209701	36	0.00541028	50	0.000302429	1	0.000150286	235.298	0.885945	58.0289	1.7681	0.00751428	24.6619	
6	4	0	22	33	70	737	[27,687,116,786]	526.81	167.87					38	853	0.166836	41	0.00608941	175	0.00151602	3	0.000445567	238.092	0.902393	30.1637	6.18834	0.0259914	12.6689	
6	4	0	22	34	779	755	[742,720,819,790]	660.34	164.66					39	130	0.00594375	16	0.0039312	304	0.0060474	6	0.0014742	143.923	0.978269	4.59705	10.75	0.0746929	3.1941	
6	4	0	22	35	42	838	[6,798,78,875]	521.42	149.04					40	1003	0.0775172	37	0.00861066	168	0.00174081	2	0.000465441	151.95	0.918903	35.468	5.94081	0.039097	23.3419	
6	4	0	22	36	1015	888	[984,857,1054,919]	704.72	139.44					41	126	0.0268028	10	0.0029577	185	0.00556217	3	0.000887311	119.559	0.963558	4.4556	6.54196	0.0547175	3.72671	
6	4	0	22	37	131	967	[97,934,170,1002]	538.75	124.58					42	533	0.0308685	47	0.0120482	410	0.00774534	7	0.00179441	137.947	0.965482	18.8479	14.4984	0.105101	13.6632	
6	4	0	23	1	542	76	[510,44,573,110]	615.68	87.06					2	3	0.000106063	1	0.000309693	558	0.00804264	5	0.00154847	114.184	0.990809	0.106086	19.732	0.172809	0.092908	
6	4	0	23	2	420	146	[393,119,446,185]	592.67	73.01					4	0	0	0	0	279	0.00647405	2	0.000740192	95.548	0.985934	0	9.86598	0.103257	0	
6	4	0	23	3	1010	162	[980,132,1040,201]	703.59	70.18					5	112	0.033929	6	0.00179641	608	0.0121447	4	0.0011976	118.109	0.997701	3.96054	21.5001	0.182036	3.35329	
6	4	0	23	4	433	271	[402,236,463,328]	594.83	48.59					6	25	0.00100974	5	0.00111957	337	0.0090033	5	0.00111957	157.926	0.958328	0.884048	11.917	0.075459	0.559785	
6	4	0	23	5	817	339	[786,307,849,372]	667.32	37.54					7	345	0.0443894	23	0.00721908	625	0.0128777	8	0.00251099	112.663	1.00801	12.1999	22.1012	0.196171	10.8286	
6	4	0	23	6	266	728	[236,692,297,773]	563.64	-36.22					9	42	0.00250037	7	0.00182244	626	0.0110401	8	0.00208279	135.825	0.96759	1.4852	22.1366	0.162978	1.09347	
6	4	0	23	7	328	743	[298,701,357,773]	574.93	-37.41					10	71	0.0104327	8	0.00239306	674	0.0188029	9	0.00269219	118.215	0.992187	2.5107	23.8339	0.201615	2.12384	
6	4	0	23	8	344	987	[312,945,374,1020]	578.08	-83.23					13	277	0.0592475	22	0.00594273	432	0.0069599	6	0.00162075	130.91	0.958131	9.79526	15.2764	0.116694	7.48244	
6	4	0	23	9	78	63	[41,26,114,103]	528.29	89.52					14	1322	0.0644075	46	0.0103093	694	0.00854213	6	0.00134469	157.785	0.987738	46.7485	24.5412	0.155536	29.628	
6	4	0	23	10	358	61	[325,29,391,96]	580.89	89.72					15	802	0.0497752	25	0.00730354	246	0.0039686	2	0.000584283	121.044	0.999519	28.3603	8.69904	0.0718668	23.4297	
6	4	0	23	11	715	76	[683,43,748,114]	648.04	86.62					16	157	0.0933361	7	0.00194932	658	0.0122558	10	0.00278474	126.985	0.985498	5.55182	23.2682	0.183236	4.37204	
6	4	0	23	12	661	186	[619,135,705,244]	638.1	65.62					17	229	0.0874156	6	0.000818219	1015	0.00970041	9	0.00122733	259.309	0.969615	8.09788	35.8924	0.138415	3.12287	
6	4	0	23	13	765	187	[731,154,797,220]	657.45	66.33					18	17	0.000795619	2	0.000587544	578	0.0199601	6	0.00176263	120.372	1.00239	0.601153	20.4392	0.1698	0.499412	
6	4	0	23	14	921	258	[883,227,953,291]	686.35	52.74					19	57	0.00407859	5	0.00138581	490	0.00873661	4	0.00110865	127.586	0.971251	2.01563	17.3274	0.135809	1.57982	
6	4	0	23	15	755	290	[723,258,790,331]	655.87	45.82					20	107	0.00756595	7	0.00175527	352	0.00537799	4	0.00100301	141.023	0.972314	3.78373	12.4474	0.0882648	2.68305	
6	4	0	23	16	321	544	[257,475,383,613]	573.73	-0.65					21	2593	0.0408685	118	0.00927527	734	0.00677959	11	0.000864644	449.875	0.753605	91.6935	25.9557	0.0576953	20.382	
6	4	0	23	17	878	637	[843,602,916,673]	679.07	-18.59					22	6	0.000305398	1	0.00024325	215	0.00793869	3	0.000729749	145.373	0.999972	0.212172	7.60282	0.0522987	0.14595	
6	4	0	23	18	686	737	[652,701,722,785]	642.79	-38.28					23	154	0.0173494	14	0.00307085	825	0.0120154	13	0.0028515	161.215	0.984469	5.44574	29.1736	0.180961	3.37793	
6	4	0	23	19	894	772	[852,727,936,822]	681.61	-44.16					24	254	0.0254161	22	0.00350653	789	0.0147931	10	0.00159388	221.861	1.00271	8.98193	27.9006	0.125757	4.04845	
6	4	0	23	20	123	805	[88,769,159,853]	536.68	-51					25	959	0.0615412	47	0.00984912	331	0.00693084	4	0.000838223	168.747	0.984938	33.9121	11.7048	0.069363	20.0964	
6	4	0	23	21	332	823	[297,789,369,859]	575.95	-53.41					26	134	0.023288	7	0.00177665	424	0.00483457	6	0.00152284	139.326	0.992534	4.7385	14.9935	0.107614	3.40102	
6	4	0	23	22	736	878	[703,839,770,920]	652.07	-63.95					27	96	0.00963751	8	0.00198216	283	0.00943194	5	0.00123885	142.721	0.989634	3.39475	10.0074	0.0701189	2.37859	
6	4	0	23	23	402	912	[370,880,436,947]	589.18	-70.26					28	64	0.0177203	3	0.000867554	471	0.00894836	6	0.00173511	122.282	0.993362	2.26316	16.6555	0.136206	1.85078	
6	4	0	23	24	951	918	[912,879,998,959]	693.4	-71.41					29	1547	0.08835	44	0.00802627	323	0.00486035	6	0.00109449	193.854	0.990487	54.7049	11.4219	0.0589201	28.2196	
6	4	0	23	25	580	922	[548,888,619,954]	622.93	-71.86					30	859	0.0567721	18	0.00482186	428	0.0366943	3	0.000803643	132.006	0.962675	30.3759	15.1349	0.114653	23.011	
6	4	0	23	26	757	1022	[720,986,797,1060]	656.13	-90.78					31	1092	0.109495	39	0.00903614	247	0.00295951	3	0.000695088	152.622	0.964334	38.6152	8.7344	0.0572289	25.3012	
6	4	0	24	1	86	43	[58,10,114,76]	324.82	93.47					2	146	0.0242035	11	0.00367524	432	0.0135124	3	0.00100234	105.838	0.985311	5.16284	15.2764	0.144337	4.87805	
6	4	0	24	2	411	54	[382,25,453,84]	387.14	91.28					3	123	0.0295287	11	0.00331226	422	0.0134614	8	0.00240891	117.437	0.976676	4.34952	14.9227	0.12707	3.7037	
6	4	0	24	3	934	130	[901,98,968,170]	484.31	76.29					4	109	0.0112207	9	0.00250766	393	0.0113824	4	0.00111452	126.914	0.990917	3.85445	13.8972	0.109501	3.03706	
6	4	0	24	4	468	153	[440,125,497,182]	396.74	72.64					5	408	0.0823878	14	0.00551398	852	0.0228128	6	0.00236314	89.784	1.0054	14.4277	30.1284	0.335565	16.0693	
6	4	0	24	5	730	452	[692,413,773,495]	446.18	15.8					7	299	0.0532521	20	0.00407747	468	0.00965534	9	0.00183486	173.45	0.934557	10.5732	16.5494	0.0954128	6.09582	
6	4	0	24	6	186	485	[155,455,221,515]	343.94	10.32					8	120	0.0191008	8	0.00259994	404	0.00873537	6	0.00194995	108.809	1.00089	4.24343	14.2862	0.131297	3.8999	
