Database Name	operetta																																	
Database Link	http://10.45.1.197/ODA/OdaService.asmx																																	
Evaluation Signature	18279537-4f40-4f47-8786-1e3a8a0a1055																																	
Plate Name	230421_1																																	
Measurement	Measurement 2																																	
Evaluation	Evaluation1																																	
Population	Population - Nuclei Cytoplasm A Selected																																	
																																		
[Data]																																		
Row	Column	Timepoint	Field	Object.No	X	Y	Bounding.Box	Position.X..µm.	Position.Y..µm.	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm..	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness	Nuclei.Cytoplasm.A.Selected...Nucleus.Ratio.Width.to.Length	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected	Nuclei.Cytoplasm.A.Selected...Object.No.in.Nuclei.A.Selected.Selected	Nuclei.Cytoplasm.A.Selected...Nucleus.Area..µm....2.	Nuclei.Cytoplasm.A.Selected...Nucleus.Roundness..2.	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cytoplasm.Roundness	Nuclei.Cytoplasm.A.Selected...Cell.Area..µm..	Nuclei.Cytoplasm.A.Selected...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Nuc.Area...Cell.Area...Cell.Roundness	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Nucleus.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Cytoplasm.Alexa.647.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.488.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Turquoise2.alternative.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.546.Mean	Nuclei.Cytoplasm.A.Selected...Intensity.Ring.Region.Alexa.647.Mean
7	9	0	14	16	902	293	"[853,228,939,341]"	-1077.69	-1782.84	26	302.164	0.975483	0.627676	21	21	302.164	0.975483	1648.1	0.312815	1950.26	0.447635	0.0693543	2552.54	2996.53	4589.24	1473.57	773.791	1100.03	1186.08	1353.2	875.308	1236.37	1289.76	1395.48
7	9	0	14	17	195	283	"[159,250,235,324]"	-1495.34	-1784.23	27	204.31	0.990416	0.594803	22	22	204.31	0.990416	960.256	0.344603	1164.57	0.519506	0.0911415	2152.62	2563.23	6672.3	1507.31	721.852	1027.64	1212.26	1373.71	764.463	1088.05	1299.76	1406.77
7	9	0	14	18	819	287	"[763,233,877,348]"	-1122.33	-1789.57	28	306.823	0.927317	0.66621	23	23	306.823	0.927317	2558.17	0.392594	2865	0.532703	0.0570491	2239.19	2596.32	5013.52	1452.15	754.695	1069.86	1156.99	1358.06	855.316	1206.95	1336.35	1393.62
7	9	0	14	19	136	318	"[105,277,189,360]"	-1530.06	-1805.05	30	299.654	0.90394	0.632456	25	25	299.654	0.90394	1043.41	0.275852	1343.07	0.450278	0.100462	2326.55	1485.42	1187.56	1497.29	745.723	989.342	1114.73	1360.03	788.202	1013.63	1121.81	1380.5
7	9	0	14	20	265	326	"[233,278,311,378]"	-1453.28	-1810.63	31	241.587	0.973856	0.624506	26	26	241.587	0.973856	1294.68	0.285341	1536.27	0.407673	0.0641091	2213.18	2609.38	6618.49	1542.19	702.938	1010.67	1174.32	1369.93	748.198	1072.24	1260.08	1415.06
7	9	0	14	21	90	334	"[67,310,122,374]"	-1559.02	-1819.69	32	269.546	1.0242	0.901936	27	27	269.546	1.0242	510.058	0.302951	779.603	0.605664	0.209407	2420.66	1727.8	4419.59	1479.49	799.989	1039.73	1252.33	1407.99	798.469	1045.23	1248.93	1425.02
7	9	0	14	22	445	341	"[379,291,500,399]"	-1349.93	-1824.9	33	377.794	0.957803	0.532501	28	28	377.794	0.957803	1776.42	0.318129	2154.21	0.474269	0.0831747	2310.75	1540.88	1150.5	1466.16	716.921	983.943	1106.51	1366.89	759.396	1005.71	1098.35	1379.15
7	9	0	14	23	204	391	"[101,328,261,445]"	-1503.69	-1848.54	34	317.218	0.945613	0.522797	29	29	317.218	0.945613	3875.44	0.356687	4192.65	0.447244	0.0338387	2198.56	2684.21	4148.89	1498.99	732.464	1045.95	1137.13	1363.53	805.575	1140.23	1194.15	1390.43
7	9	0	14	24	846	380	"[765,330,895,429]"	-1114.02	-1838.44	35	304.314	0.944813	0.587995	30	30	304.314	0.944813	2388.27	0.374402	2692.59	0.508976	0.057524	3358.5	2246.71	1217.03	1592.11	746.97	1008.09	1160.27	1371.43	852.349	1085.9	1173.25	1417.52
7	9	0	14	25	350	452	"[298,381,417,544]"	-1402.36	-1885.56	37	197.858	0.852795	0.441726	32	32	197.858	0.852795	3409.11	0.392466	3606.97	0.482639	0.0264749	1149.22	1437.21	2265.35	1496.05	650.395	952.36	1102.18	1379.47	671.559	976.303	1126.79	1383.8
7	9	0	14	26	456	427	"[337,373,498,596]"	-1359.8	-1894.27	38	225.458	0.93495	0.47573	33	33	225.458	0.93495	3244.94	0.224749	3470.4	0.269107	0.0174828	1067.35	1397.94	2241.28	1511.38	658.495	962.669	1125.15	1404.53	674.261	982.811	1150.22	1420.15
7	9	0	14	27	555	425	"[492,358,629,484]"	-1280.46	-1867.05	40	270.979	0.962163	0.630286	35	35	270.979	0.962163	2578.25	0.282315	2849.23	0.360153	0.0342528	3106.45	1770.26	1246.32	1548.66	717.012	987.796	1149.8	1368.53	786.453	1025.53	1164.72	1401.87
7	9	0	14	28	978	457	"[956,429,1003,497]"	-1027.26	-1891.32	41	164.882	0.959484	0.689416	36	36	164.882	0.959484	466.687	0.31116	631.568	0.554751	0.144827	1021.53	1325.32	2028.21	1553.37	680.852	984.972	1189.3	1388.79	690.682	999.393	1201.43	1415.13
7	9	0	14	29	832	449	"[709,414,899,501]"	-1125.09	-1888.9	42	406.111	0.859195	0.514912	37	37	406.111	0.859195	2042.74	0.261215	2448.85	0.383981	0.0636783	4216.25	1375.93	1370.89	1556.84	814.999	993.806	1215.49	1383.91	926.473	1020.6	1233.59	1413.89
7	9	0	14	30	884	483	"[841,420,950,539]"	-1080.23	-1899.84	43	382.454	0.896973	0.44829	38	38	382.454	0.896973	1479.99	0.300025	1862.45	0.477562	0.0980675	2189.19	1578.47	1277.69	1571.01	772.694	1010.71	1234.27	1385.68	807.254	1035.15	1243.4	1410.87
7	9	0	14	31	499	474	"[459,444,538,526]"	-1315.52	-1905.41	44	310.766	0.956488	0.541828	39	39	310.766	0.956488	1054.53	0.294069	1365.29	0.479829	0.109218	2542.46	1663.67	1205.48	1560.1	730.959	1002.89	1160.37	1392.54	765.523	1024.56	1161.96	1415.01
7	9	0	14	32	1043	474	"[997,455,1072,503]"	-995.87	-1901.73	45	197.141	0.900435	0.515339	40	40	197.141	0.900435	557.013	0.35542	754.154	0.62612	0.163672	960.404	1271.56	1749.19	1503.99	688.557	980.645	1150.65	1383.22	688.136	987.963	1161.13	1395.05
7	9	0	14	33	923	512	"[870,480,961,554]"	-1065.98	-1927.27	46	468.479	0.979734	0.792682	41	41	468.479	0.979734	736.232	0.226024	1204.71	0.481785	0.187353	4137.8	1231.48	1445.91	1690.12	836.576	990.788	1249.86	1368.34	893.748	991.226	1241.77	1370.62
7	9	0	14	34	580	541	"[536,479,650,597]"	-1264.39	-1937.89	48	289.618	0.987711	0.772988	42	42	289.618	0.987711	2197.59	0.287797	2487.2	0.380457	0.0443016	3222.09	1840.41	1272.05	1572.88	720.363	997.17	1191.96	1384.18	785.605	1039.17	1195.76	1423.77
7	9	0	14	35	814	535	"[746,484,866,590]"	-1127.95	-1933.88	51	465.97	0.881267	0.540285	45	45	465.97	0.881267	2091.49	0.337942	2557.46	0.525002	0.0956556	4949.46	1504.15	1450.21	1504	894.869	1054.07	1334.98	1433	1012.24	1077.54	1318.09	1452.33
7	9	0	14	36	502	576	"[444,512,553,647]"	-1312.79	-1962.74	52	276.714	0.893326	0.522279	46	46	276.714	0.893326	1764.59	0.298864	2041.31	0.417728	0.0566262	2482.09	1748.93	1228.92	1588.09	728.398	1007.46	1186.52	1389.57	800.941	1056.78	1186.11	1442
7	9	0	14	37	217	580	"[179,540,287,611]"	-1477.69	-1959.37	53	368.833	0.954728	0.589414	47	47	368.833	0.954728	1259.19	0.251322	1628.03	0.401435	0.0909459	1507.76	1901.17	3004.27	1465.01	716.677	1020.33	1131.99	1363.3	759.995	1071.12	1156.51	1395.9
7	9	0	14	38	881	581	"[841,545,919,648]"	-1089.99	-1967.28	55	242.304	0.949417	0.566541	49	49	242.304	0.949417	1356.69	0.349273	1598.99	0.507866	0.0769598	931.268	1255.76	1813.08	1513.47	680.667	995.019	1304.26	1378.13	684.639	1002.55	1304.63	1407.94
7	9	0	14	39	941	574	"[902,540,985,611]"	-1050.97	-1956.9	56	196.066	0.996904	0.649227	50	50	196.066	0.996904	1006.85	0.364603	1202.92	0.540458	0.0880901	932.941	1252.48	1832.91	1532.75	676.232	979.303	1240.43	1366.2	682.608	990.761	1255.62	1385.28
7	9	0	14	40	754	591	"[711,550,809,635]"	-1161.91	-1968.85	57	199.65	0.801469	0.376973	51	51	199.65	0.801469	1309.02	0.335029	1508.67	0.486507	0.0643821	1738.04	2055.15	5434.22	1546.45	774.111	1094.49	1450.06	1471.38	783.244	1119.4	1449.08	1484.12
7	9	0	14	41	925	642	"[882,596,973,678]"	-1059.18	-1995.49	60	258.076	0.959518	0.724042	53	53	258.076	0.959518	1535.55	0.411087	1793.63	0.601605	0.0865619	2157.62	1684.12	1379.83	1570.24	713.001	1004.62	1272.9	1375.24	748.912	1029.56	1281.13	1413.09
7	9	0	14	42	648	650	"[621,595,683,691]"	-1227.62	-1998.95	61	177.427	0.924931	0.614617	54	54	177.427	0.924931	829.426	0.306303	1006.85	0.462763	0.0815478	1511.44	1853.6	2759.59	1537.32	693.804	1007.65	1257.37	1387.86	714.07	1038.07	1283.23	1410.91
7	9	0	14	43	727	670	"[684,633,768,723]"	-1176.95	-2020.27	62	215.78	0.963966	0.644514	55	55	215.78	0.963966	1090.73	0.305865	1306.51	0.448194	0.0740227	1841.35	2184.14	4708.68	1564.37	721.759	1041.83	1339.18	1392.84	747.654	1076.57	1375.01	1414.23
7	9	0	14	44	127	701	"[81,631,178,766]"	-1536.97	-2034.01	63	400.017	0.930217	0.572941	56	56	400.017	0.930217	2416.95	0.32085	2816.97	0.452961	0.0643217	2454.61	2256	1132.71	1508.84	753.573	1028.91	1098.24	1365.85	826.361	1086.85	1105.01	1400.08
7	9	0	14	45	855	686	"[801,650,893,719]"	-1103.84	-2024.45	65	216.138	0.951134	0.612824	57	57	216.138	0.951134	924.412	0.322237	1140.55	0.499208	0.0946017	997.549	1309.3	2001.9	1519.88	689.127	1010.55	1333.34	1376.58	694.454	1020.59	1344.21	1391.28
7	9	0	14	46	914	704	"[876,667,954,746]"	-1068.47	-2035.99	67	237.645	0.951381	0.649688	59	59	237.645	0.951381	1153.1	0.385401	1390.74	0.590916	0.100973	1853.18	1700.7	2409.48	1580.88	707.283	1016.61	1327.29	1378.61	727.674	1033.55	1344.58	1403.72
7	9	0	14	47	632	708	"[585,653,690,765]"	-1233.61	-2041.83	68	168.824	0.941668	0.546104	60	60	168.824	0.941668	1688.6	0.31742	1857.43	0.408194	0.0371013	1731.81	2087.67	3076.34	1550.49	696.28	1007.41	1268.25	1379.71	748.611	1067.67	1321.31	1422.93
7	9	0	14	48	825	716	"[761,677,881,764]"	-1127.19	-2045	69	277.79	0.816283	0.407113	61	61	277.79	0.816283	1341.28	0.230962	1619.07	0.345557	0.0592887	944.666	1257.96	1958.83	1479.7	685.198	1004.14	1321.99	1369.01	692.632	1015.45	1339.93	1378.42
7	9	0	14	49	568	751	"[497,704,615,824]"	-1281.3	-2068.24	71	377.794	0.937696	0.523507	62	62	377.794	0.937696	2159.59	0.258146	2537.39	0.356716	0.0531119	1457	1257.06	1280.02	1515.87	690.674	985.489	1262.96	1381.4	718.939	1004.52	1258.07	1412.8
7	9	0	14	50	475	737	"[442,677,515,809]"	-1328.6	-2055.35	72	203.593	0.904893	0.536656	63	63	203.593	0.904893	1566.02	0.306937	1769.61	0.41481	0.0477237	1069.1	1387.02	2579.73	1512.56	684.149	989.224	1232.55	1377.74	698.924	1009.5	1257.54	1411.8
7	9	0	14	51	926	764	"[864,681,992,828]"	-1053.68	-2068.26	73	274.564	0.933647	0.667947	64	64	274.564	0.933647	2453.87	0.271449	2728.43	0.350539	0.035275	2309.61	1812.02	1392.28	1560.5	708.402	1011.13	1299.3	1368.41	753.696	1047.41	1312.31	1405.27
7	9	0	14	52	393	737	"[340,691,447,783]"	-1379	-2054.66	74	286.392	0.957069	0.623873	65	65	286.392	0.957069	1687.89	0.313548	1974.28	0.442828	0.0642373	879.198	1191.55	1740.66	1494.38	663.67	967.863	1157.69	1374.48	673.28	981.75	1176.75	1405.71
7	9	0	14	53	331	765	"[281,707,380,821]"	-1416.4	-2074.71	76	239.437	0.94277	0.640184	67	67	239.437	0.94277	1640.57	0.247748	1880.01	0.33165	0.0422387	957.135	1271.74	1790.71	1523.44	652.671	954.27	1108.39	1352.5	668.583	971.976	1131.82	1398.19
7	9	0	14	54	440	772	"[406,750,495,849]"	-1342.53	-2089.14	77	253.416	0.987991	0.77517	68	68	253.416	0.987991	959.539	0.297361	1212.96	0.420032	0.087755	990.054	1297.38	2371.14	1485.65	690.136	993.375	1236.91	1385.39	699.095	1004.02	1253.84	1406.09
7	9	0	14	55	421	815	"[367,778,468,860]"	-1363.89	-2103.71	78	265.961	0.951661	0.649589	69	69	265.961	0.951661	1326.22	0.391259	1592.18	0.563369	0.0941062	2013.92	1449.06	1234.95	1582.52	690.613	971.503	1179.97	1373.27	723.482	990.737	1187.92	1410.78
7	9	0	14	56	68	822	"[38,798,110,852]"	-1572.17	-2106.16	80	297.862	0.933007	0.542268	71	70	297.862	0.933007	566.691	0.314746	864.553	0.665771	0.229376	5680.34	2662.3	1173.13	1679.32	1106.78	1114.32	1113.36	1464.1	1111.61	1114.77	1115.06	1491.77
7	9	0	14	57	157	816	"[70,756,191,890]"	-1532.94	-2112.14	81	414.355	0.886168	0.397148	72	71	414.355	0.886168	2200.09	0.326485	2614.45	0.479543	0.076001	3523.13	1799.93	1169.58	1487.03	797.051	996.778	1104.72	1360.17	893.65	1025.73	1113.81	1380.6
7	9	0	14	58	522	851	"[483,787,564,926]"	-1300.56	-2123.91	83	365.249	0.959677	0.609224	73	72	365.249	0.959677	1757.06	0.267696	2122.31	0.389644	0.0670575	1992.89	1960.83	3921.39	1525.63	736.094	1034.52	1300.2	1379.25	788.502	1079.63	1354.36	1419.24
7	9	0	14	59	348	854	"[309,815,403,898]"	-1405.51	-2125.38	84	296.429	0.976543	0.809776	74	73	296.429	0.976543	1334.82	0.37456	1631.25	0.577728	0.104984	798.497	1097.22	1606.79	1461.78	648.939	945.922	1123.76	1348.94	656.151	950.814	1133.1	1369.52
7	9	0	14	60	388	893	"[334,845,426,943]"	-1384.9	-2150.13	86	244.455	0.882543	0.507272	76	75	244.455	0.882543	1162.77	0.277599	1407.23	0.409388	0.0711163	839.111	1107.96	1612.64	1486.45	655.692	951.743	1152.8	1365.35	662.369	958.743	1161.88	1387.54
7	9	0	14	61	643	911	"[581,787,684,977]"	-1235.38	-2148.36	87	420.807	0.948429	0.565685	77	76	420.807	0.948429	2433.44	0.228222	2854.24	0.315021	0.0464442	1935.45	2292.44	9709.66	1576.08	740.967	1050.82	1386.61	1397.47	775.704	1094.9	1508.93	1441.36
7	9	0	14	62	482	928	"[447,858,532,984]"	-1325.94	-2168.02	89	338.366	0.907778	0.502074	79	78	338.366	0.907778	1681.43	0.292757	2019.8	0.432107	0.0723885	3794.83	2135.52	1346.97	1503.13	769.431	1020.37	1243.61	1355.03	836.221	1050.22	1242.74	1379.23
7	9	0	14	63	282	914	"[233,875,359,979]"	-1434.14	-2170.27	90	308.974	0.931129	0.604053	80	79	308.974	0.931129	1455.98	0.253696	1764.95	0.372922	0.065284	1034.45	1099.62	1128.5	1494.66	659.498	945.943	1107.84	1354.8	677.157	952.841	1105.16	1382.97
7	9	0	14	64	416	988	"[385,940,444,1032]"	-1366.14	-2204.38	91	302.522	0.952842	0.587845	81	80	302.522	0.952842	821.182	0.281114	1123.7	0.494527	0.133136	3450.75	1952.68	1296.78	1510.74	781.986	1012.82	1196.89	1377.4	816.232	1026.94	1210.34	1397.21
7	9	0	14	65	290	988	"[243,937,340,1057]"	-1441.36	-2205.98	92	293.203	0.935515	0.626182	82	81	293.203	0.935515	1602.22	0.325329	1895.42	0.472074	0.073025	955.443	1137.89	1147.81	1513.12	673.206	954.541	1116.94	1353.02	679.607	959.391	1120.71	1382.11
7	9	0	14	66	558	1001	"[499,948,632,1057]"	-1278.6	-2216	94	362.023	1.02106	0.710634	84	83	362.023	1.02106	1843.09	0.243849	2205.11	0.343507	0.056395	2701.19	1560.03	1383.16	1480.08	750.694	1007.08	1305.6	1363.78	813.554	1024.24	1320.74	1394.03
7	9	0	12	1	492	72	"[425,25,527,124]"	-35.4	-1018.18	12	241.946	0.911639	0.535627	7	7	241.946	0.911639	1548.45	0.294233	1790.4	0.410219	0.0554349	1518.39	1507	1832.31	1582.98	694.764	980.147	1112.34	1352.21	724.539	1007.51	1132.27	1375.85
7	9	0	12	2	670	72	"[653,33,690,104]"	78.94	-1009.89	13	292.844	0.994107	0.693642	8	8	292.844	0.994107	294.995	0.30808	587.839	0.581305	0.289589	884.782	1185.26	1686.18	1464.39	681.835	981.853	1160.66	1400.33	687.442	989.053	1166.2	1408
7	9	0	12	3	176	82	"[109,28,238,144]"	-219.28	-1016.77	14	437.295	0.950733	0.529452	9	9	437.295	0.950733	2447.06	0.25469	2884.35	0.356167	0.0539982	1686.99	2179.12	2229.22	1424.01	709.84	1030.87	1133.84	1343.17	750.338	1089.84	1163.92	1358.67
7	9	0	12	4	791	93	"[724,16,853,151]"	147.77	-1020.25	15	243.021	0.938442	0.528758	10	10	243.021	0.938442	2968.23	0.394869	3211.25	0.501581	0.0379587	1341.89	1642.88	3835.45	1550.79	676.229	976.96	1153.95	1355.67	706.717	1016.13	1223.28	1395.47
7	9	0	12	5	310	107	"[273,64,357,175]"	-135.87	-1039.05	16	266.32	0.905707	0.482827	11	11	266.32	0.905707	1641.65	0.330041	1907.97	0.467471	0.065251	1861.42	2282.26	3055.4	1511.23	705.04	1007.3	1149.65	1344.92	774.588	1095.35	1251.48	1377.35
7	9	0	12	6	881	96	"[833,50,940,143]"	206.64	-1029.39	17	271.338	0.904604	0.432358	12	12	271.338	0.904604	1629.46	0.340943	1900.8	0.490699	0.070047	1255.06	1556.22	2189.27	1474.62	686.658	994.27	1160.89	1345.38	702.339	1012.34	1179.79	1362.57
7	9	0	12	7	718	109	"[675,47,769,163]"	108.44	-1036.52	18	255.208	0.928796	0.643676	13	13	255.208	0.928796	1511.18	0.316252	1766.38	0.450102	0.065031	907.656	1216.12	1756.24	1513.92	662.45	959.226	1122.43	1352.34	671.468	971.512	1139.2	1372.43
7	9	0	12	8	242	123	"[216,56,272,165]"	-177.93	-1040.01	19	202.876	0.957095	0.594002	14	14	202.876	0.957095	858.46	0.306588	1061.34	0.473233	0.0904592	908.198	1226.02	1753.99	1572.77	661.682	964.526	1140.39	1347.25	670.083	974.424	1153.53	1361.85
7	9	0	12	9	598	147	"[569,109,638,201]"	35.94	-1058.52	21	327.254	0.985752	0.718833	16	16	327.254	0.985752	886.06	0.262314	1213.31	0.452585	0.122071	1385.22	1439.03	1559.43	1452.29	700.765	989.301	1109.14	1352.64	713.108	1001.77	1113.28	1362.34
7	9	0	12	10	535	167	"[497,137,569,204]"	-3.95	-1070.12	22	253.416	0.901653	0.603508	17	17	253.416	0.901653	785.697	0.346759	1039.11	0.614456	0.149852	1059.53	1355.26	1730.55	1497.09	682.461	979.282	1116.16	1368.58	691.704	991.319	1125.96	1376.47
7	9	0	12	11	190	167	"[144,122,228,197]"	-208.53	-1067.51	23	245.889	0.944963	0.59847	18	18	245.889	0.944963	932.657	0.282189	1178.55	0.445702	0.0929902	920.404	1232.11	1740.36	1419.18	662.015	960.299	1140.72	1344.53	666.39	969.033	1149.07	1352.63
7	9	0	12	12	680	161	"[650,116,719,209]"	86.01	-1066.4	24	254.133	0.989626	0.854965	19	19	254.133	0.989626	781.037	0.248132	1035.17	0.409365	0.100499	1296.04	1580.76	2377.84	1473.92	676.893	979.546	1132.45	1355.11	683.499	991.39	1146.23	1366.09
7	9	0	12	13	968	171	"[930,100,1015,224]"	254.61	-1069.78	25	183.879	0.930404	0.512034	20	20	183.879	0.930404	1717.28	0.368015	1901.16	0.486558	0.0470597	799.271	1117.79	1672.83	1688.35	669.19	982.848	1216.95	1359.08	685.268	1002.08	1264.3	1410.79
7	9	0	12	14	472	176	"[401,120,532,239]"	-41.6	-1078.69	26	587.122	0.917246	0.604731	21	21	587.122	0.917246	2258.16	0.30853	2845.28	0.487991	0.100697	1743.65	1402.88	1125.12	1440.09	697.604	967.474	1090.3	1353.48	739.335	993.003	1091.48	1376.37
7	9	0	12	15	773	188	"[743,145,822,226]"	143.07	-1079.47	27	227.608	0.953351	0.784685	22	22	227.608	0.953351	1140.19	0.327201	1367.8	0.48364	0.08048	836.587	1140.54	1679.87	1492.49	650.517	947.717	1117.07	1370.1	658.351	956.613	1129.32	1392.15
7	9	0	12	16	557	217	"[525,174,594,276]"	13.44	-1102.27	28	221.156	0.992353	0.753966	23	23	221.156	0.992353	1292.89	0.36332	1514.04	0.520743	0.076065	1077.03	1393.31	1707.02	1516.09	668.123	966.745	1098.49	1367.08	686.373	986.594	1112.04	1383.84
7	9	0	12	17	1018	218	"[960,138,1066,265]"	288.47	-1094.87	29	325.462	0.994323	0.805188	24	24	325.462	0.994323	2265.69	0.379606	2591.15	0.523857	0.0657992	2224.77	2536.35	14255.8	1557.89	800.277	1116.83	1385.89	1406.06	897.195	1228.86	1752	1466.12
7	9	0	12	18	620	218	"[594,185,665,246]"	53.76	-1098.3	30	243.021	0.964003	0.730129	25	25	243.021	0.964003	651.641	0.240091	894.662	0.415268	0.112801	1393.82	1644.77	2478.16	1542.92	677.917	981.475	1127.99	1357.04	687.284	996.984	1141.54	1366.43
7	9	0	12	19	157	219	"[111,184,191,249]"	-232.93	-1099.53	31	223.666	0.943552	0.6875	26	26	223.666	0.943552	866.704	0.325035	1090.37	0.520428	0.106755	976.766	1282.25	1186.03	1501.04	676.725	980.771	1157.93	1372.35	690.43	1001.28	1169.07	1392.78
7	9	0	12	20	824	253	"[752,182,881,367]"	169.76	-1128.99	32	248.398	0.989865	0.746137	27	27	248.398	0.989865	3471.12	0.343247	3719.51	0.419035	0.0279841	803.882	1112.89	1611.21	1468.23	644.939	946.357	1122.74	1361.77	649.776	949.332	1121.24	1371.5
7	9	0	12	21	740	303	"[669,227,784,342]"	112.42	-1140.83	33	239.795	0.983078	0.691811	28	28	239.795	0.983078	2056.36	0.386183	2296.16	0.514996	0.0537827	1577.41	1906.11	4228.85	1477.48	669.712	975.198	1153.17	1379.75	709.345	1026.59	1213.12	1377.22
7	9	0	12	22	638	275	"[580,235,706,345]"	63.36	-1140.65	34	256.283	0.981237	0.681343	29	29	256.283	0.981237	2220.53	0.214409	2476.81	0.273283	0.0282775	1608.68	1971.14	3904.63	1474.8	680.887	987.562	1123.31	1359.39	716.56	1034.2	1179.79	1388.38
7	9	0	12	23	215	284	"[190,241,247,344]"	-193.16	-1143.46	35	279.582	0.857536	0.466667	30	30	279.582	0.857536	911.15	0.279092	1190.73	0.473081	0.111079	924.691	1236.53	1297.11	1480.06	693.685	1019.88	1263.46	1383.24	714.03	1041.62	1280.27	1400.85
7	9	0	12	24	174	333	"[131,272,209,382]"	-220.8	-1165.77	36	241.229	0.910035	0.578747	31	31	241.229	0.910035	1369.95	0.316718	1611.18	0.457798	0.0685424	982.074	1321	1306.87	1497.91	668.238	986.896	1202.77	1349.11	688.76	1012.87	1220.18	1374.56
7	9	0	12	25	366	346	"[335,322,423,385]"	-94.65	-1179.43	37	249.473	0.829698	0.437014	32	32	249.473	0.829698	773.152	0.239767	1022.62	0.407511	0.0994138	1254.91	1619.07	1815.7	1482.28	691.782	1010.49	1181.2	1369.3	703.851	1030.72	1199.38	1379.24
7	9	0	12	26	447	356	"[419,318,551,485]"	-34.25	-1203.67	38	261.66	0.874589	0.347291	33	33	261.66	0.874589	1803.66	0.208329	2065.32	0.280875	0.0355847	1173.75	1511.1	1810.51	1447.08	666.191	972.918	1131.48	1354.68	685.575	1001.14	1152.59	1370.44
7	9	0	12	27	108	391	"[55,342,153,433]"	-259.66	-1201.76	40	289.26	0.9747	0.704394	34	34	289.26	0.9747	1388.23	0.336565	1677.49	0.502257	0.0866071	1639.49	2072.32	1649.58	1561.58	702.593	1011.15	1131.84	1363.11	735.193	1053.69	1143.11	1392.31
7	9	0	12	28	245	413	"[195,365,281,506]"	-182.46	-1224.28	41	309.691	0.932396	0.591532	35	35	309.691	0.932396	1610.11	0.27403	1919.8	0.395312	0.0637696	1455.72	1356.85	1137.14	1483.01	676.99	964.648	1122.2	1344.24	699.67	977.849	1113.96	1359.48
7	9	0	12	29	326	428	"[296,378,406,476]"	-117.31	-1224.44	42	355.212	0.998421	0.666667	36	36	355.212	0.998421	1735.2	0.25507	2090.41	0.365584	0.0621218	1518.06	1333.38	1198.93	1518.6	674.704	961.801	1119.68	1364.44	699.378	974.878	1112.73	1388.19
7	9	0	12	30	105	454	"[43,432,181,488]"	-261.27	-1244.79	43	278.507	0.941513	0.734671	37	37	278.507	0.941513	1052.73	0.300848	1331.24	0.478632	0.100134	1640.22	2072.83	1696.1	1545.37	716.813	1026.03	1122.82	1380.55	744.102	1057.06	1133.97	1406.23
7	9	0	12	31	255	508	"[205,418,302,547]"	-168.3	-1260.83	44	331.555	0.948329	0.580439	38	38	331.555	0.948329	1888.25	0.33732	2219.81	0.484567	0.072376	1373.99	1235.27	1137.34	1480.98	675.184	955.79	1099.4	1340.87	699.639	970.017	1107.08	1368.15
7	9	0	12	32	701	489	"[669,440,852,523]"	130.04	-1255.99	45	200.367	0.753102	0.325731	39	39	200.367	0.753102	1815.13	0.233742	2015.5	0.308509	0.0306698	2539.38	2910.71	9178.33	1593.39	742.839	1053.36	1221.97	1378.42	829.031	1168.69	1423.65	1418.87
7	9	0	12	33	317	544	"[262,453,411,639]"	-128.13	-1295.6	46	327.254	0.762555	0.314173	40	40	327.254	0.762555	2840.98	0.235482	3168.24	0.312766	0.0323063	1207.34	1141.24	1133.25	1502	671.53	954.415	1101.32	1357.61	711.913	970.913	1106.39	1380.07
7	9	0	12	34	540	551	"[462,490,593,606]"	1.22	-1296.31	47	249.473	0.953057	0.535288	41	41	249.473	0.953057	1818.36	0.333356	2067.83	0.452532	0.0545957	1334.48	1688.03	1718.15	1494.89	681.816	986.947	1130.94	1375.79	712.004	1027.58	1142.5	1406.78
7	9	0	12	35	959	562	"[932,501,986,636]"	249.35	-1313.18	48	207.536	0.820614	0.412907	42	42	207.536	0.820614	1012.23	0.236924	1219.77	0.355493	0.060485	962.413	1284.74	1728.27	1488.99	666.221	966.455	1165.43	1375.22	677.226	978.692	1171.8	1396.83
