Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	b98954fa-4a8a-47a4-b280-0e0e668217b4
Plate Name	24.imp.parpTG
Measurement	Measurement 1
Evaluation	Evaluation1
Population	Population - full nuclei

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	full nuclei - Object No in nuclei	full nuclei - Total Spot Area	full nuclei - Relative Spot Intensity	full nuclei - Number of Spots	full nuclei - Number of Spots per Area of Nucleus	full nuclei - areainum2n Area [µm²]	full nuclei - areainum2n Roundness	full nuclei - areaum2Spot Area [µm²]- Sum per Cell 	full nuclei - %areacoveredbyspots	
2	3	0	19	3	759	107	[740,90,780,124]	-1225.7	2066.28					5	102	0.00661749	4	0.00364964	97.1582	0.979767	9.0421	9.30657	
2	3	0	19	4	793	258	[778,243,811,276]	-1215.8	2020.97					6	131	0.00701546	4	0.0046729	75.8827	0.949369	11.6129	15.3037	
2	3	0	19	5	788	347	[772,330,805,364]	-1217.51	1994.22					8	18	0.00112319	1	0.00115075	77.0351	0.914228	1.59566	2.07135	
2	3	0	19	6	47	414	[10,397,68,433]	-1440.54	1974.85					9	235	0.00914781	10	0.00577701	153.45	0.854952	20.8323	13.576	
2	3	0	19	7	891	432	[875,418,912,447]	-1186.04	1969.23					10	68	0.0042336	2	0.00231214	76.6805	0.955197	6.02806	7.86127	
2	3	0	19	8	682	556	[664,531,699,576]	-1249.22	1933.43					11	0	0	0	0	104.427	0.904678	0	0	
2	3	0	19	9	420	675	[403,658,438,698]	-1327.41	1896.4					12	0	0	0	0	100.084	0.90877	0	0	
2	3	0	19	10	398	746	[378,726,418,769]	-1333.85	1875.69					13	456	0.0210632	14	0.0101083	122.777	0.97503	40.4235	32.9242	
2	3	0	19	11	503	869	[487,849,522,890]	-1302.42	1838.95					14	30	0.00121391	1	0.000962464	92.1053	0.939772	2.65944	2.88739	
2	3	0	19	12	37	960	[16,938,60,988]	-1440.71	1811.72					15	0	0	0	0	151.677	0.910712	0	0	
2	3	0	19	13	1007	984	[986,964,1028,1011]	-1152.51	1804.03					16	58	0.00298791	1	0.000753012	117.725	0.824996	5.14158	4.36747	
2	3	0	19	14	610	72	[587,50,634,95]	-1270.3	2076.64					19	116	0.00451193	4	0.00248602	142.635	0.915322	10.2832	7.20945	
2	3	0	19	15	342	109	[316,85,369,138]	-1350.57	2065.03					20	175	0.00708808	8	0.00383509	184.92	0.918007	15.5134	8.38926	
2	3	0	19	16	694	147	[671,121,717,173]	-1245.68	2053.87					21	239	0.00702552	9	0.0048	166.215	0.923278	21.1869	12.7467	
2	3	0	19	17	517	222	[481,193,546,252]	-1299.35	2031.62					22	209	0.00320975	9	0.00303849	262.575	0.909544	18.5274	7.05604	
2	3	0	19	18	224	304	[190,278,253,332]	-1386.06	2007.61					23	75	0.00138213	4	0.00152381	232.701	0.896948	6.6486	2.85714	
2	3	0	19	19	444	324	[409,288,479,360]	-1320.08	2001.31					24	1186	0.0258275	50	0.0124688	355.478	0.94451	105.137	29.5761	
2	3	0	19	20	363	523	[333,491,393,555]	-1344.11	1942.64					25	0	0	0	0	248.303	0.835213	0	0	
2	3	0	19	21	814	520	[792,497,835,542]	-1210.06	1943.24					26	177	0.00853657	7	0.00457516	135.631	0.951712	15.6907	11.5686	
2	3	0	19	22	651	667	[621,637,680,700]	-1258.1	1898.71					27	0	0	0	0	257.966	0.839327	0	0	
2	3	0	19	23	529	678	[490,646,568,709]	-1294.6	1896					28	335	0.00546873	14	0.00384088	323.122	0.894485	29.6971	9.19067	
2	3	0	19	24	672	774	[645,747,703,802]	-1251.69	1867.69					29	0	0	0	0	213.464	0.898793	0	0	
2	3	0	19	25	835	897	[812,876,859,919]	-1203.59	1830.76					30	260	0.014606	11	0.00694006	140.507	0.938364	23.0485	16.4038	
2	3	0	19	26	312	1005	[252,963,349,1037]	-1363.27	1800.47					31	496	0.00622059	20	0.00398645	444.747	0.80022	43.9694	9.88639	
2	3	0	19	27	654	1029	[626,1002,683,1055]	-1257.76	1791.72					32	32	0.000670202	1	0.000459137	193.075	0.836864	2.83674	1.46924	
