Database Name	operetta
Database Link	http://10.45.1.197/ODA/OdaService.asmx
Evaluation Signature	65935749-3351-4568-98c5-2890f5477697
Plate Name	MDAWT2H-2
Measurement	Measurement 1
Evaluation	Evaluation4
Population	Population - Cyto Selected

[Data]
Row	Column	Timepoint	Field	Object No	X	Y	Bounding Box	Position X [µm]	Position Y [µm]	Compound	Concentration	Cell Type	Cell Count	Cyto Selected - Object No in Nuclei	Cyto Selected - nuclear_areainum2n Area [µm²]	Cyto Selected - Object No in Nuclei Selected	Cyto Selected - Cytoplasm_areaum2 Area [µm²]	Cyto Selected - Intensity Nucleus Alexa 488 Mean	Cyto Selected - Intensity Nucleus Alexa 555 Mean	Cyto Selected - Intensity Cytoplasm Alexa 488 Mean	Cyto Selected - Intensity Cytoplasm Alexa 555 Mean	Cyto Selected - Total Spot Area	Cyto Selected - Relative Spot Intensity	Cyto Selected - Number of Spots	Cyto Selected - Number of Spots per Area of Cytoplasm	Cyto Selected - Spots Area [µm²]	Cyto Selected - Formula	
7	5	0	13	2	836	100	[821,88,850,112]	177.34	-1028.67					2	124.588	2	65.8739	4385.28	1987.54	2228.84	1782.57	0	0	0	0	0	0	
7	5	0	13	3	887	110	[868,96,905,127]	207.35	-1036.11					3	91.2926	3	170.055	6430.97	2310.72	3440.34	2159.35	129	0.0819599	5	0.0105263	42.9612	0.758579	
7	5	0	13	4	218	112	[200,93,231,135]	-193	-1037.56					4	120.649	4	202.634	4690.29	2028.5	2885.68	1843.01	0	0	0	0	0	0	
7	5	0	13	5	1052	696	[1038,682,1065,715]	306.49	-1386.86					6	74.4661	5	157.883	5540.22	2202.84	3715.68	2012.56	157	0.0594567	4	0.00907029	56.2076	0.99441	
7	5	0	13	6	175	771	[153,748,206,794]	-216	-1430.12					7	146.068	6	427.464	5053.67	2062.28	3284.45	1912	181	0.031026	8	0.00670017	64.7999	0.423427	
7	5	0	13	7	392	983	[373,963,412,1001]	-88.56	-1557.26					8	108.119	7	278.532	6491.57	2161.39	3604.13	1977.16	125	0.0543741	5	0.00642674	44.7513	0.448781	
7	5	0	13	8	522	32	[500,13,543,57]	-10.66	-989.15					9	150.364	8	204.782	5423.13	2070.98	2798.51	1857.04	70	0.0206452	3	0.00524476	25.0607	0.341827	
7	5	0	13	9	263	67	[243,44,281,87]	-165	-1008.85					10	171.487	9	294.642	11694.4	2787.33	4891.05	2163.6	88	0.0245072	3	0.0036452	31.5049	0.298667	
7	5	0	13	10	66	63	[40,38,93,97]	-281.18	-1007.12					11	195.474	10	550.262	4480.23	1930.5	2983.73	1801.05	121	0.0116389	5	0.00325309	41.8872	0.219895	
7	5	0	13	11	888	138	[870,120,905,161]	209	-1051.8					12	162.895	11	193.684	6326.73	2201.54	3588.21	1988.34	62	0.0240119	3	0.00554529	25.4187	0.32011	
7	5	0	13	12	787	919	[768,900,806,938]	147.75	-1518.8					13	246.669	12	174.351	9880.14	3114.5	4192.75	2114.36	0	0	0	0	0	0	
7	5	0	13	13	140	957	[111,940,173,975]	-238.96	-1541.6					14	178.647	13	344.048	5019.1	1949.83	2842.92	1897.2	134	0.0218848	6	0.0062435	47.9734	0.389481	
7	5	0	13	14	184	958	[168,943,200,975]	-212.76	-1542.19					15	148.932	14	143.562	7361.91	2570.19	3728.22	2017	42	0.0434034	1	0.00249377	15.0364	0.292556	
7	5	0	14	1	627	70	[608,53,648,89]	699.07	-1012.1					3	131.032	1	235.929	9873.22	2587.48	3620.94	1907.56	28	0.0102182	1	0.00151745	10.0243	0.11868	
7	5	0	14	2	601	114	[584,96,617,130]	683.03	-1037.28					4	107.403	2	169.339	10293.9	2744.35	3610.92	1913.05	33	0.0161156	2	0.00422833	11.8143	0.194876	
7	5	0	14	3	958	103	[935,82,987,136]	898.74	-1031.93					5	220.892	3	359.442	7499.98	2073.69	4647.25	2147.22	128	0.0428708	5	0.00498008	45.8253	0.356107	
7	5	0	14	4	939	125	[920,109,961,141]	885.67	-1044.08					6	106.329	4	168.265	6262.47	2113.27	3256.71	1981.63	7	0.00195359	1	0.00212766	2.50607	0.0416011	
7	5	0	14	5	28	144	[15,129,40,167]	340.29	-1057.33					7	121.007	5	127.452	4745.78	1857.57	2500.04	1857.22	0	0	0	0	0	0	
7	5	0	14	6	52	135	[37,116,65,171]	353.81	-1055.21					8	165.759	6	206.214	6209.55	2022.16	3406.51	1926.21	71	0.0250056	3	0.00520833	25.4187	0.344303	
7	5	0	14	7	40	183	[23,165,66,200]	349.24	-1076.9					9	129.242	7	223.04	6794.45	2085.94	3556.14	1890.22	74	0.0277658	2	0.00321027	26.4928	0.331778	
7	5	0	14	8	749	180	[732,109,779,249]	772.04	-1081.47					10	234.139	8	503.005	5975.83	1898.44	3748.26	2054.33	439	0.0920093	16	0.0113879	147.5	0.872756	
7	5	0	14	9	574	184	[555,164,593,202]	666.23	-1078.62					11	114.205	9	250.607	9941.3	2810.92	4609.59	2103.21	117	0.0703201	4	0.00571429	41.8872	0.466866	
7	5	0	14	10	197	217	[178,197,214,238]	440.04	-1099.08					12	122.798	10	250.965	9999.71	2461.31	5705.07	2322.98	201	0.112788	4	0.00570613	71.9601	0.800908	
7	5	0	14	11	661	228	[635,207,682,257]	718.12	-1105.45					13	151.438	11	330.802	6357.48	2123.61	3566.17	1876.79	38	0.00817117	1	0.00108225	13.6044	0.114873	
7	5	0	14	12	592	232	[576,213,608,247]	677.42	-1107.55					14	102.033	12	141.772	5715.04	2044.74	3115.01	1808.33	0	0	0	0	0	0	
7	5	0	14	13	763	271	[734,249,798,288]	780.34	-1130.96					15	157.167	13	400.614	6049.51	2115.5	3764.37	1999.6	248	0.0462376	7	0.00625559	98.4528	0.61905	
7	5	0	14	14	22	492	[10,449,38,505]	337.04	-1259.45					16	79.1203	14	181.153	8407.05	2435.19	3829.18	1908.09	63	0.0245124	3	0.00592885	22.5547	0.347772	
7	5	0	14	15	297	628	[279,612,320,645]	502.4	-1344.74					17	169.697	15	188.313	8487.02	2512.69	5915.07	2435.18	98	0.168422	3	0.00570342	35.085	0.520409	
7	5	0	14	16	855	922	[839,907,874,943]	835.7	-1521.97					18	103.465	16	199.77	7364.93	2221.73	3773.25	2048.75	167	0.0617081	6	0.0107527	59.7877	0.835962	
7	5	0	14	17	470	65	[435,33,508,95]	605.01	-1007.91					19	351.566	17	745.735	6338.19	2150.09	3608.4	1878.49	140	0.00907209	6	0.00288046	50.1214	0.187734	
7	5	0	14	18	878	106	[860,87,898,127]	848.91	-1033.84					20	148.216	18	247.743	4025.78	1968.92	4017.12	2132.37	95	0.0738159	2	0.00289017	34.011	0.383462	
7	5	0	14	19	374	98	[347,73,399,168]	548.66	-1034.01					21	224.83	19	662.677	5224.65	1937.45	3407.49	1955.86	340	0.0405699	13	0.00702323	121.724	0.51307	
7	5	0	14	20	305	115	[284,99,323,134]	504.83	-1038.48					22	154.302	20	154.302	4653.33	2114.32	2915.93	1967.71	69	0.0319787	3	0.00696056	24.7027	0.447174	
7	5	0	14	21	989	119	[971,93,1007,144]	914.57	-1041.37					23	167.907	21	285.334	6536.45	2069.55	4328.82	2179.03	199	0.065163	5	0.00627353	71.2441	0.697428	
7	5	0	14	22	625	238	[606,220,652,258]	699.46	-1112.2					24	198.696	22	267.434	7481.23	1983.79	3650.91	1860.61	0	0	0	0	0	0	
7	5	0	14	23	273	244	[254,223,298,262]	488.26	-1114.18					25	135.328	23	308.605	7026.46	2330.46	3813.85	2053.66	159	0.0360031	4	0.00464037	56.9236	0.515222	
7	5	0	14	24	711	258	[693,239,729,276]	747.67	-1123.2					26	168.981	24	204.066	10210.8	2814.6	3889.53	1863.63	0	0	0	0	0	0	
7	5	0	14	25	1028	707	[1005,687,1054,730]	939.51	-1392.43					28	180.079	25	363.022	6858.1	2154.09	3959.57	2065.94	121	0.0176702	3	0.00295858	43.3192	0.333313	
7	5	0	17	1	1005	32	[985,4,1024,55]	924.67	-1633.04					1	159.673	1	352.282	6200.09	1982.51	3128.76	1724.32	18	0.00238793	1	0.00101626	6.44419	0.0510954	
7	5	0	17	2	803	131	[787,100,817,159]	802.12	-1692.87					2	114.563	2	327.937	10750.3	2662.97	5050.12	2249.87	240	0.0933877	5	0.00545852	85.9225	0.731847	
7	5	0	17	3	888	167	[873,153,904,182]	855.13	-1714.94					3	104.539	3	156.451	10232.6	2661.37	4794.08	2077.86	110	0.0539367	3	0.00686499	39.3811	0.703098	
7	5	0	17	4	609	796	[591,781,625,811]	687.37	-2091.18					4	83.4164	4	182.943	6339.04	2102.03	3936.86	1896.22	54	0.01263	3	0.00587084	19.3326	0.295173	
7	5	0	17	5	424	172	[403,141,446,206]	577.25	-1718.82					6	191.894	5	600.383	5398.88	2176.57	3530.72	1986.38	279	0.0347884	6	0.00357782	99.8849	0.464703	
7	5	0	17	6	836	180	[816,161,852,209]	821.31	-1725.63					7	140.698	6	266.718	7595.56	2389.97	4705.03	2231.41	28	0.00832801	2	0.00268456	10.0243	0.10498	
7	5	0	17	7	554	408	[511,384,609,441]	657.64	-1860.17					8	200.128	7	516.609	6641.56	1988.69	4304.34	2026.23	283	0.0505354	6	0.004158	101.317	0.547803	
7	5	0	17	8	548	796	[518,776,579,817]	650.66	-2092.05					9	195.832	8	406.7	5262.54	2025.15	3389.86	1910.3	106	0.0379795	4	0.00352113	37.9491	0.260635	
7	5	0	8	1	879	318	[857,296,897,339]	202.53	-513.82					2	143.92	1	299.297	3902.8	1876.81	2878.33	1876.74	123	0.0177412	5	0.00598086	44.0353	0.410964	
7	5	0	8	2	39	547	[21,530,59,568]	-298.36	-650.18					3	139.982	2	207.288	4847.45	2130.01	3167.58	1956.77	133	0.0418171	8	0.0138169	47.6154	0.641619	
7	5	0	8	3	51	728	[30,714,65,747]	-294.72	-759.75					4	110.983	3	170.771	6017.27	2062.12	3582.13	1934.7	133	0.0485284	3	0.00628931	47.6154	0.778821	
7	5	0	8	4	41	791	[29,778,54,807]	-298.37	-796.61					5	108.477	4	103.823	6880.36	2263.06	3258.42	1896.77	8	0.00281864	1	0.00344828	2.86408	0.0770542	
7	5	0	8	5	975	877	[959,859,996,901]	262.13	-850.22					6	154.66	5	237.361	3276.07	1850.55	2343.35	1819.47	0	0	0	0	0	0	
7	5	0	8	6	576	993	[554,970,591,1015]	22.11	-917.66					7	123.156	6	218.028	6173.64	1983.53	3194.53	1879.09	66	0.0185135	3	0.00492611	23.6287	0.302713	
7	5	0	8	7	872	1008	[856,985,896,1034]	200.32	-927.38					8	136.402	7	307.889	11336.4	2801.19	5635.91	2336.84	161	0.113939	6	0.00697674	57.6397	0.522916	
7	5	0	8	8	603	60	[552,39,642,91]	35.23	-361.05					10	341.9	9	474.364	3895.51	1814.63	2551.1	1802.93	0	0	0	0	0	0	
7	5	0	8	9	954	225	[925,202,985,249]	250.17	-458.15					12	236.645	11	451.093	5005.7	2052.16	3028.9	1899.12	57	0.0107757	2	0.0015873	20.4066	0.12636	
7	5	0	8	10	845	316	[825,297,867,336]	182.67	-512.25					13	174.351	12	228.769	4602.48	1869.08	2650.95	1891.79	74	0.0212794	3	0.00469484	26.4928	0.323471	
7	5	0	8	11	84	427	[58,399,114,460]	-271.18	-580.72					14	391.305	13	457.179	4733.12	1938.94	3636.46	2252.65	416	0.0950023	13	0.0101801	148.932	0.909928	
7	5	0	8	12	804	476	[781,451,826,503]	157.54	-608.8					15	243.805	14	393.811	5832.63	2408.15	3902.58	2354.29	190	0.0236154	8	0.00727273	68.022	0.482465	
7	5	0	8	13	348	487	[318,457,379,524]	-114.38	-616.19					16	344.048	15	660.529	5597.95	2257.75	5280.09	2716.17	269	0.0918916	9	0.00487805	96.3048	0.407249	
7	5	0	8	14	36	494	[18,476,55,516]	-300.63	-619.59					17	158.241	16	249.175	7197.31	2431.02	4801.29	2258.87	175	0.0893868	6	0.00862069	62.6518	0.702317	
7	5	0	8	15	136	496	[110,472,188,521]	-235.72	-620.75					18	221.966	17	629.382	5126.82	1984.25	4026.74	2032.43	196	0.0122899	13	0.00739477	70.17	0.311417	
7	5	0	8	16	181	545	[149,527,202,563]	-216.38	-648.55					19	152.154	18	344.406	5200.01	2091.2	3088.5	1949.31	129	0.0203455	3	0.0031185	46.1833	0.374558	
7	5	0	8	17	503	584	[487,567,522,600]	-21.28	-672.39					20	167.549	19	162.537	4450.77	1984.54	3206.33	1971.1	0	0	0	0	0	0	
7	5	0	8	18	34	607	[13,589,59,628]	-301.13	-686.62					21	176.857	20	290.346	4867.09	2072.39	3308.74	2120.69	263	0.0688472	14	0.0172626	94.1567	0.905815	
7	5	0	8	19	723	624	[687,601,755,650]	110.13	-697.27					22	296.075	21	544.176	6023.91	2680.97	3572.01	2489.12	122	0.0197717	2	0.00131579	43.6773	0.224192	
7	5	0	8	20	608	675	[586,657,631,699]	41.21	-727.39					23	170.055	22	247.743	7455.51	2235.28	4180.4	2245.27	144	0.104768	2	0.00289017	51.5535	0.581247	
7	5	0	8	21	519	673	[496,650,541,698]	-13.21	-725.43					24	199.054	23	350.492	5599.54	2123.1	3950.86	2051.16	205	0.0399427	5	0.00510725	73.3921	0.584892	
7	5	0	8	22	529	707	[509,688,549,726]	-5.91	-745.67					25	162.179	24	235.571	7320.25	2625.95	4629.52	2284.01	110	0.0717989	5	0.00759878	39.3811	0.466951	
7	5	0	8	23	862	707	[836,687,891,727]	193.06	-746.12					26	173.993	25	419.588	7685.02	2451.55	4228.3	2180.29	240	0.0659973	8	0.00682594	85.9225	0.57199	
7	5	0	8	24	74	825	[49,796,100,846]	-278.64	-816.06					27	218.744	26	356.936	7477.52	2465.73	3846.03	1891.42	88	0.0243033	4	0.00401204	31.5049	0.246543	
7	5	0	8	25	442	906	[425,882,465,926]	-57.83	-865.3					28	142.846	27	215.522	6930.74	2337.31	3869.94	2201.29	131	0.0967604	5	0.00830565	46.8994	0.607826	
7	5	0	8	26	558	950	[537,931,582,989]	11.5	-896.55					29	146.784	28	420.304	7413.98	2257.08	4332.65	2100.47	224	0.055152	7	0.00596252	80.1943	0.532947	
7	5	0	8	27	559	1029	[533,995,585,1066]	10.77	-941.8					30	228.411	29	652.653	6535.8	1935.72	3635.97	1863	108	0.00849035	4	0.00219419	38.6651	0.165478	
7	6	0	20	1	925	181	[908,167,956,195]	-1057.82	-1722.54					2	121.724	1	255.619	6475.88	2428.33	3050.75	1990.34	0	0	0	0	0	0	
7	6	0	20	2	63	210	[46,188,80,232]	-1576.29	-1740.37					3	127.452	2	225.188	5371.79	2564.48	3004.23	1991.19	47	0.0120406	3	0.00476948	16.8265	0.208714	
7	6	0	20	3	119	346	[96,324,145,376]	-1540.41	-1823.75					4	157.883	3	444.649	6948.22	2353.73	3635.85	2005.85	276	0.0441403	10	0.00805153	98.8108	0.620715	
7	6	0	20	4	26	506	[5,486,53,530]	-1597.33	-1918.53					5	158.957	4	347.628	6142.8	2323.48	3477.15	2050.3	178	0.0443726	7	0.00720906	63.7258	0.512042	
7	6	0	20	5	161	511	[123,495,199,527]	-1517.24	-1920.65					6	155.734	5	432.834	6932.53	2171.61	3530.67	1937.87	179	0.0280945	6	0.00496278	64.0838	0.413553	
7	6	0	20	6	37	594	[18,570,57,613]	-1591.98	-1968.93					7	138.55	6	312.901	5492.93	2043.85	4133.67	2252.86	237	0.077433	9	0.0102975	84.8484	0.757428	
7	6	0	20	7	206	611	[187,594,226,629]	-1490.89	-1980.64					8	138.908	7	240.225	9732.15	2894.12	4809.39	2126.41	112	0.0526434	6	0.00894188	40.0972	0.46623	
7	6	0	20	8	223	665	[191,642,248,686]	-1482.35	-2012.99					10	171.129	8	356.936	7164.58	2096.91	3682.38	1971.49	83	0.00971226	4	0.00401204	29.7149	0.232534	
7	6	0	20	9	245	695	[212,673,267,725]	-1468.83	-2031.54					11	212.3	9	499.424	8142.92	2263.31	5340.47	2652.15	412	0.108461	14	0.0100358	147.5	0.82495	
7	6	0	20	10	513	692	[498,676,530,708]	-1306.32	-2028.97					12	109.551	10	159.673	6431.27	2618.49	3191.29	2002.85	0	0	0	0	0	0	
7	6	0	20	11	45	695	[31,683,69,713]	-1584.32	-2032.42					13	101.317	11	112.773	8709.02	2585.88	5923.67	2422.09	111	0.140433	2	0.00634921	27.2088	0.984276	
7	6	0	20	12	42	717	[29,702,77,731]	-1585.07	-2043.33					14	109.551	12	230.201	9311.51	2712.71	4874.65	2113.09	46	0.0203338	3	0.00466563	21.1226	0.199826	
7	6	0	20	13	368	839	[346,822,389,853]	-1394.12	-2115.97					15	100.243	13	219.818	5883.9	2312.2	2984.77	1943.92	46	0.0135668	1	0.00162866	16.4685	0.209264	
7	6	0	20	14	800	900	[778,881,823,923]	-1136.28	-2153.36					16	132.464	14	300.729	5094.49	2049.25	3376.62	1955.68	212	0.0766657	1	0.00119048	75.8982	0.704954	
7	6	0	20	15	613	907	[588,893,644,921]	-1246.81	-2157.86					17	69.454	15	257.409	4881.77	2107.76	3440.91	2006.38	128	0.0543913	5	0.0069541	45.8253	0.497262	
7	6	0	20	16	940	981	[923,963,957,1012]	-1051.71	-2204.33					18	136.402	16	273.52	5154.2	2114.69	2992.86	1929.16	67	0.00922628	3	0.0039267	23.9867	0.244955	
7	6	0	20	17	365	1023	[351,1005,402,1044]	-1391.02	-2228.74					20	106.329	17	266.36	5187.08	2083.16	2960.17	1890.85	21	0.00657491	1	0.00134409	4.29612	0.0788408	
7	6	0	20	18	442	1034	[428,1020,455,1050]	-1351.06	-2234.07					21	62.6518	18	149.648	5534.57	2278.38	3085.1	1933.88	71	0.0277082	1	0.00239234	25.4187	0.474446	
7	6	0	20	19	400	1054	[378,1038,416,1075]	-1376.13	-2246.64					22	126.736	19	202.992	7173.64	2658.06	3619.11	1940.67	37	0.0126993	1	0.00176367	13.2464	0.182273	
7	6	0	20	20	245	150	[218,114,274,182]	-1468.08	-1703.75					25	211.226	20	704.922	5825.26	2265.17	3849.38	2146.12	324	0.0535677	9	0.00457085	115.995	0.459625	
7	6	0	20	21	833	167	[814,145,852,196]	-1115.94	-1716.55					26	162.537	21	364.813	7753.56	2203.2	4040.87	1992.12	92	0.0126286	2	0.00196271	32.9369	0.252184	
7	6	0	20	22	96	173	[77,154,114,191]	-1557.14	-1717.38					27	142.13	22	228.411	6286.83	2353.03	3484.9	2172.18	89	0.0566334	2	0.0031348	31.8629	0.389649	
7	6	0	20	23	83	243	[64,224,106,282]	-1562.64	-1764.82					28	236.287	23	282.828	6307.25	2365.33	3297.22	2010.54	117	0.0234763	6	0.00759494	41.8872	0.413679	
7	6	0	20	24	165	343	[143,312,185,371]	-1516.64	-1819.29					29	217.67	24	437.131	5097.98	2002.77	3245.34	2006.57	239	0.039492	11	0.00900901	85.5645	0.546747	
7	6	0	20	25	41	384	[19,360,68,430]	-1589.81	-1848.71					30	188.671	25	575.323	5613.52	2077.16	3511.31	2012.53	201	0.0571888	9	0.0056005	71.9601	0.349369	
7	6	0	20	26	336	676	[319,661,351,696]	-1413.36	-2019.73					31	177.215	26	126.736	6304.43	2734.42	3055.2	1886.59	0	0	0	0	0	0	
7	6	0	20	27	64	679	[44,656,83,701]	-1575.43	-2019.71					32	168.623	27	265.286	12266.1	3394.9	5743.44	2133.24	49	0.0305272	2	0.00269906	24.3447	0.184707	
7	6	0	20	28	337	746	[295,717,361,774]	-1415.62	-2059.55					33	200.486	28	598.235	7112.08	2290.97	4000.12	2071	267	0.0561976	9	0.005386	95.5888	0.446313	
7	6	0	20	29	174	811	[138,781,206,841]	-1510.89	-2100.07					34	328.653	29	723.181	7467.58	2265.02	4136.74	2254.03	523	0.0726667	20	0.00990099	187.239	0.723194	
7	6	0	20	30	587	808	[566,784,607,833]	-1262.99	-2098.97					35	144.278	30	399.54	5953.07	2228.19	4470.39	2391.46	362	0.110667	12	0.0107527	129.6	0.906043	
7	6	0	20	31	273	812	[247,782,298,857]	-1451.36	-2104.55					36	331.876	31	511.239	6953.86	2056.83	3774.36	2070.06	176	0.0238629	8	0.00560224	63.0098	0.344262	
7	6	0	20	32	628	885	[588,868,650,908]	-1243.14	-2145.17					37	155.018	32	431.76	5145.11	2106.73	3552.57	2009.33	131	0.05209	6	0.00497512	46.8994	0.303409	
7	6	0	20	33	473	919	[447,885,502,950]	-1330.97	-2165.28					38	343.69	33	538.448	6182.76	2139.78	4226.78	2419.76	586	0.105464	19	0.012633	209.794	1.08831	
7	6	0	20	34	538	964	[517,948,562,979]	-1291.23	-2190.77					39	129.6	34	244.163	4947.84	2099.2	3213.14	2091.69	117	0.0481084	5	0.00733138	41.8872	0.479188	
7	6	0	20	35	838	973	[821,956,857,992]	-1112.8	-2197.65					40	157.167	35	191.536	6812.81	2594.96	3854.3	2074.39	118	0.0347015	2	0.00373832	42.2452	0.616074	
7	6	0	20	36	392	971	[370,950,416,994]	-1380.25	-2196.57					41	175.067	36	315.407	5510.8	2186.79	3768.22	2116.45	159	0.0925843	2	0.00227015	56.9236	0.50411	
7	6	0	20	37	892	1004	[871,987,910,1024]	-1081.67	-2215.83					42	195.474	37	178.647	11166.8	3591.1	4380.07	2087.7	12	0.00963505	1	0.00200401	4.29612	0.0671715	
7	6	0	20	38	321	1015	[300,1000,354,1032]	-1418.47	-2222.35					43	150.006	38	331.876	7234.2	2363.21	3944.85	2089.34	136	0.0422738	4	0.00431499	51.9115	0.409792	
7	6	0	20	39	970	1029	[948,1006,995,1074]	-1032.15	-2236.17					44	181.869	39	327.937	4608.82	2090.02	4066.94	2406.06	172	0.129036	6	0.00655022	61.5778	0.52449	
7	6	0	20	40	267	1044	[242,1021,296,1069]	-1454.52	-2240.23					45	192.968	40	507.659	4933.97	2121.61	3186.75	1971.86	156	0.013871	6	0.00423131	55.8496	0.307293	
7	6	0	19	1	389	189	[370,171,412,208]	-734.65	-1727.79					1	151.08	1	297.507	12809.9	2885.94	7542.09	2762.49	183	0.156337	6	0.00722022	65.5159	0.615112	
7	6	0	19	2	566	218	[544,204,593,234]	-628.95	-1746.12					2	127.452	2	244.879	9137.68	2539.15	5184.87	2341.72	152	0.106188	5	0.00730994	54.4176	0.620715	
7	6	0	19	3	685	248	[670,232,700,269]	-558.98	-1764.4					3	124.946	3	168.623	4541.24	2036.5	3049.04	2054.67	109	0.0670269	1	0.00212314	39.0231	0.646413	
7	6	0	19	4	574	271	[554,254,593,290]	-624.69	-1777.48					4	103.823	4	252.755	8499.29	2598.84	4403.12	2049.78	29	0.0201962	1	0.00141643	10.3823	0.114735	
7	6	0	19	5	715	532	[693,510,734,553]	-541.3	-1932.44					5	150.722	5	163.611	3785.08	1945.76	2354.06	1846.72	0	0	0	0	0	0	
7	6	0	19	6	200	908	[185,885,215,927]	-849.61	-2157.01					6	120.291	6	197.622	6904.24	2280.81	3816.02	2002.75	34	0.00964725	1	0.00181159	12.1724	0.172046	
7	6	0	19	7	178	885	[160,871,191,933]	-863.51	-2154.07					7	125.304	7	316.839	8538.92	2360.26	4815.44	2157.09	123	0.0334945	3	0.00338983	46.1833	0.38821	
7	6	0	19	8	231	113	[213,95,254,132]	-828.77	-1682.51					10	160.747	8	233.065	5747.52	2215.68	2897.31	1916.37	12	0.00222847	1	0.0015361	4.29612	0.0514878	
7	6	0	19	9	253	386	[230,365,277,406]	-816.92	-1844.53					12	192.968	9	333.666	8981.84	2664.27	4675.98	2157.5	248	0.0820748	11	0.0118026	88.7866	0.743259	
7	6	0	19	10	264	425	[239,405,287,450]	-811.37	-1869.78					13	169.339	10	305.383	4360.88	1976.53	2669.65	1888.19	0	0	0	0	0	0	
7	6	0	19	11	1036	637	[1016,606,1057,678]	-349.47	-1998.99					14	168.623	11	436.773	5808.38	2008.27	3327.25	1888.59	112	0.0383523	3	0.00245902	40.0972	0.256426	
7	6	0	19	12	655	843	[632,819,678,871]	-576.98	-2120.26					15	225.547	12	382.355	5810.77	1988.94	3291.45	1999.33	215	0.0573098	5	0.00468165	76.9722	0.562305	
7	6	0	19	13	146	884	[126,863,170,909]	-880.02	-2143.62					16	163.611	13	381.997	7805.01	2521.12	4846.16	2445.3	314	0.103848	9	0.00843486	110.267	0.821996	
7	6	0	19	14	86	918	[47,893,129,945]	-917.08	-2163.44					17	278.89	14	856.719	6344.94	2258.42	3989.64	2151.59	392	0.0463549	10	0.00417886	140.34	0.45756	
7	6	0	19	15	549	965	[527,936,570,992]	-639.77	-2193.43					18	190.461	15	414.218	6957.89	2465.88	3815.61	2045.22	129	0.0284451	6	0.00518583	46.1833	0.31143	
7	6	0	16	1	66	21	[45,3,79,49]	1006.69	-1630.38					2	144.636	1	191.178	5558.58	2112.38	2854.62	1852.86	104	0.0317357	2	0.00374532	37.2331	0.543997	
7	6	0	16	2	82	484	[51,458,112,513]	1017.66	-1904.27					3	218.028	2	408.848	5211.83	2078.18	3530.56	2117.59	209	0.0790651	7	0.0061296	74.8242	0.511193	
7	6	0	16	3	950	628	[935,613,972,644]	1539.31	-1991.15					4	128.884	3	189.029	8428.11	2633.44	3825.08	1950.23	0	0	0	0	0	0	
7	6	0	16	4	858	784	[840,758,881,826]	1485.13	-2088.47					6	122.798	4	434.983	5562.67	2089.11	3342.86	1993.46	217	0.0315142	9	0.00740741	77.6882	0.498871	
7	6	0	16	5	830	872	[809,851,852,904]	1465.03	-2139.71					7	162.179	5	420.304	8003.77	2337.68	4638.6	2110.54	232	0.0567699	5	0.00425894	83.0584	0.551981	
7	6	0	16	6	860	973	[838,943,879,991]	1481.56	-2193.83					8	117.069	6	368.393	7928.55	2669.9	3992.13	2128.92	158	0.0428589	5	0.00485909	56.5656	0.42889	
7	6	0	16	7	189	1041	[165,1028,209,1064]	1081.58	-2238.61					9	95.5888	7	229.843	6662.11	2378.9	3862.33	2092.75	121	0.0479862	3	0.0046729	43.3192	0.526447	
7	6	0	16	8	371	1059	[353,1045,395,1074]	1192.31	-2248.18					10	127.452	8	191.894	8121.46	2841.11	3794.79	2065.46	93	0.0359003	4	0.00746269	33.295	0.484644	
7	6	0	16	9	1012	284	[995,265,1033,312]	1576.02	-1786.86					13	151.08	10	284.26	5124.32	2237.8	3107.94	1958.32	113	0.0315182	5	0.00629723	40.4552	0.397523	
7	6	0	16	10	50	493	[25,459,89,519]	1000.58	-1909.76					14	206.93	11	474.722	5411.78	2108.98	3656.26	2092.07	242	0.0771181	8	0.00603318	86.6385	0.509772	
7	6	0	16	11	720	947	[698,924,747,970]	1400.71	-2181.16					17	125.662	14	415.292	8149.83	2485.81	5250.62	2343.22	174	0.0800375	5	0.00431034	62.2938	0.418982	
7	6	0	16	12	365	991	[342,965,390,1028]	1186.5	-2208.9					18	252.039	15	457.895	8458.57	2318.98	4196.76	2062.12	193	0.0220578	4	0.00312744	69.096	0.421494	
7	6	0	15	1	421	53	[404,30,439,75]	1220.91	-1000.44					2	179.363	1	225.547	9070.19	2877.31	4168.06	2125.8	44	0.0158355	2	0.0031746	15.7525	0.195082	
7	6	0	15	2	951	110	[935,96,965,129]	1538.27	-1035.86					4	90.2186	2	134.254	5053.62	2123.85	3026.66	1997.47	79	0.0264462	5	0.0133333	26.1348	0.588437	
7	6	0	15	3	740	176	[722,145,761,205]	1411.63	-1074.75					5	129.958	3	453.599	7377.29	2363.38	4516.98	2301	257	0.0782911	8	0.00631413	92.0087	0.56658	
7	6	0	15	4	453	209	[440,196,471,225]	1240.75	-1094.53					6	75.8982	4	131.032	6717.77	2245.92	3200.56	1924.92	62	0.0252865	4	0.010929	22.1966	0.473168	
7	6	0	15	5	706	242	[691,226,720,258]	1390.73	-1113.78					8	82.3424	6	157.883	6241.26	2399.35	3144.25	1973.88	40	0.0143868	4	0.00907029	14.3204	0.253353	
7	6	0	15	6	357	294	[334,280,370,309]	1180.3	-1144.34					9	95.2307	7	170.413	4492.74	2199.74	3619.61	2693.65	102	0.238268	1	0.00210084	36.5171	0.598546	
